"TOA5","CS110","CR1000","93710","CR1000.Std.32.04","CPU:CS110_1675_5Hz.cr1","27422","Tab"
"TIMESTAMP","RECORD","E_field","status","leakage_cur","panel_temp","battery_volt","internal_RH"
"TS","RN","volts/m","","nA","DegC","V","%"
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2023-06-29 09:46:18.4",868,0.1582041,1,0.01,21.34,11.98,41.51
"2023-06-29 09:46:18.6",869,-0.1458974,1,0.011,21.34,11.99,41.51
"2023-06-29 09:46:18.8",870,0.1582041,1,0.01,21.34,11.98,41.51
"2023-06-29 09:46:19",871,0.1582041,1,0.01,21.34,11.98,41.51
"2023-06-29 09:46:19.2",872,0.1582041,1,0.011,21.34,11.98,41.51
"2023-06-29 09:46:19.4",873,0.1582041,1,0.01,21.34,11.98,41.48
"2023-06-29 09:46:19.6",874,-0.1458985,1,0.011,21.34,11.99,41.48
"2023-06-29 09:46:19.8",875,0.1582041,1,0.01,21.34,11.98,41.48
"2023-06-29 09:46:20",876,-0.1458974,1,0.012,21.34,11.98,41.48
"2023-06-29 09:46:20.2",877,0.1582041,1,0.011,21.37,11.98,41.48
"2023-06-29 09:46:20.4",878,0.1582041,1,0.01,21.37,11.98,41.51
"2023-06-29 09:46:20.6",879,-0.1458974,1,0.011,21.37,11.98,41.51
"2023-06-29 09:46:20.8",880,0.1582041,1,0.011,21.37,11.98,41.51
"2023-06-29 09:46:21",881,0.1582041,1,0.01,21.37,11.98,41.51
"2023-06-29 09:46:21.2",882,-0.1458974,1,0.011,21.37,11.98,41.48
"2023-06-29 09:46:21.4",883,0.1582041,1,0.01,21.37,11.98,41.51
"2023-06-29 09:46:21.6",884,0.1582041,1,0.01,21.37,11.98,41.51
"2023-06-29 09:46:21.8",885,-0.1458974,1,0.011,21.37,11.98,41.51
"2023-06-29 09:46:22",886,0.1582041,1,0.01,21.37,11.98,41.48
"2023-06-29 09:46:22.2",887,-0.1458974,1,0.012,21.37,11.98,41.51
"2023-06-29 09:46:22.4",888,0.1582041,1,0.011,21.37,11.98,41.51
"2023-06-29 09:46:22.6",889,0.1582041,1,0.01,21.37,11.98,41.51
"2023-06-29 09:46:22.8",890,0.4623077,1,0.011,21.37,11.99,41.48
"2023-06-29 09:46:23",891,0.1582041,1,0.011,21.37,11.98,41.48
"2023-06-29 09:46:23.2",892,0.1582041,1,0.01,21.37,11.98,41.51
"2023-06-29 09:46:23.4",893,0.1582041,1,0.011,21.37,11.98,41.51
"2023-06-29 09:46:23.6",894,0.1582041,1,0.01,21.37,11.98,41.51
"2023-06-29 09:46:23.8",895,-0.1458974,1,0.012,21.37,11.98,41.51
"2023-06-29 09:46:24",896,0.1582041,1,0.011,21.37,11.98,41.51
"2023-06-29 09:46:24.2",897,0.1582041,1,0.01,21.37,11.98,41.51
"2023-06-29 09:46:24.4",898,-0.1458974,1,0.011,21.37,11.98,41.51
"2023-06-29 09:46:24.6",899,0.1582041,1,0.011,21.37,11.98,41.51
"2023-06-29 09:46:24.8",900,0.1582041,1,0.01,21.37,11.99,41.51
"2023-06-29 09:46:25",901,-0.1458974,1,0.011,21.37,11.99,41.51
"2023-06-29 09:46:25.2",902,0.1582041,1,0.01,21.37,11.98,41.51
"2023-06-29 09:46:25.4",903,-0.1458985,1,0.009,21.37,11.98,41.51
"2023-06-29 09:46:25.6",904,-0.1458974,1,0.011,21.37,11.98,41.51
"2023-06-29 09:46:25.8",905,0.1582041,1,0.01,21.37,11.98,41.48
"2023-06-29 09:46:26",906,-0.1458974,1,0.011,21.37,11.98,41.51
"2023-06-29 09:46:26.2",907,0.1582041,1,0.011,21.37,11.98,41.51
"2023-06-29 09:46:26.4",908,0.1582041,1,0.01,21.37,11.98,41.51
"2023-06-29 09:46:26.6",909,0.1582041,1,0.011,21.37,11.98,41.51
"2023-06-29 09:46:26.8",910,0.1582041,1,0.01,21.37,11.98,41.51
"2023-06-29 09:46:27",911,-0.1458974,1,0.012,21.37,11.98,41.51
"2023-06-29 09:46:27.2",912,0.1582041,1,0.011,21.37,11.99,41.51
"2023-06-29 09:46:27.4",913,0.1582041,1,0.01,21.37,11.98,41.51
"2023-06-29 09:46:27.6",914,-0.1458974,1,0.011,21.37,11.98,41.51
"2023-06-29 09:46:27.8",915,0.1582041,1,0.011,21.37,11.98,41.51
"2023-06-29 09:46:28",916,0.1582041,1,0.01,21.37,11.99,41.51
"2023-06-29 09:46:28.2",917,0.1582041,1,0.011,21.37,11.98,41.51
"2023-06-29 09:46:28.4",918,0.1582041,1,0.01,21.37,11.99,41.51
"2023-06-29 09:46:28.6",919,0.1582041,1,0.011,21.37,11.98,41.51
"2023-06-29 09:46:28.8",920,-0.45,1,0.011,21.37,11.98,41.51
"2023-06-29 09:46:29",921,0.1582041,1,0.01,21.37,11.98,41.51
"2023-06-29 09:46:29.2",922,-0.1458974,1,0.011,21.37,11.98,41.51
"2023-06-29 09:46:29.4",923,0.1582041,1,0.01,21.37,11.98,41.51
"2023-06-29 09:46:29.6",924,0.1582041,1,0.01,21.37,11.98,41.51
"2023-06-29 09:46:29.8",925,-0.1458974,1,0.011,21.37,11.98,41.51
"2023-06-29 09:46:30",926,0.1582041,1,0.01,21.37,11.98,41.51
"2023-06-29 09:46:30.2",927,0.1582052,1,0.011,21.37,11.98,41.51
"2023-06-29 09:46:30.4",928,0.1582041,1,0.011,21.37,11.99,41.51
"2023-06-29 09:46:30.6",929,0.1582041,1,0.01,21.37,11.98,41.51
"2023-06-29 09:46:30.8",930,-0.1458974,1,0.011,21.37,11.98,41.51
"2023-06-29 09:46:31",931,0.1582041,1,0.01,21.37,11.98,41.51
"2023-06-29 09:46:31.2",932,0.1582041,1,0.01,21.37,11.99,41.51
"2023-06-29 09:46:31.4",933,-0.1458974,1,0.011,21.37,11.99,41.51
"2023-06-29 09:46:31.6",934,0.1582041,1,0.01,21.37,11.98,41.51
"2023-06-29 09:46:31.8",935,-0.1458974,1,0.012,21.37,11.98,41.51
"2023-06-29 09:46:32",936,0.1582041,1,0.011,21.37,11.99,41.51
"2023-06-29 09:46:32.2",937,0.1582041,1,0.01,21.37,11.99,41.51
"2023-06-29 09:46:32.4",938,-0.45,1,0.011,21.37,11.98,41.51
"2023-06-29 09:46:32.6",939,0.1582041,1,0.01,21.37,11.98,41.51
"2023-06-29 09:46:32.8",940,0.1582041,1,0.01,21.37,11.98,41.51
"2023-06-29 09:46:33",941,-0.1458974,1,0.011,21.37,11.98,41.51
"2023-06-29 09:46:33.2",942,0.1582041,1,0.01,21.37,11.98,41.51
