"TOA5","CS110","CR1000","93710","CR1000.Std.32.04","CPU:CS110_1675_5Hz.cr1","8341","Tab"
"2023-06-20 10:44:58",1318,0.2711122,1,0.01,21.29,11.98,40.53
"2023-06-20 10:54:51",1319,-0.03312516,4,0.011,21.1,11.98,38.98
"2023-06-20 10:54:51.4",1320,-0.03312945,8,0.01,21.1,11.99,39.39
"2023-06-20 10:54:51.6",1321,-0.03312945,1,0.011,21.1,11.99,39.52
"2023-06-20 10:54:51.8",1322,-0.03312731,1,0.01,21.1,11.98,39.66
"2023-06-20 10:54:52",1323,0.2709677,1,0.011,21.07,11.99,39.79
"2023-06-20 10:54:52.2",1324,-0.03312945,1,0.01,21.1,11.99,39.93
"2023-06-20 10:54:52.4",1325,0.2709689,1,0.01,21.1,11.99,39.99
"2023-06-20 10:54:52.6",1326,0.2709677,1,0.011,21.1,11.98,40.09
"2023-06-20 10:54:52.8",1327,-0.03312731,1,0.01,21.1,11.98,40.2
"2023-06-20 10:54:53",1328,-0.03312945,1,0.011,21.1,11.98,40.26
"2023-06-20 10:54:53.2",1329,-0.6413217,1,0.01,21.1,11.98,40.33
"2023-06-20 10:54:53.4",1330,-0.3372266,1,0.011,21.1,11.98,40.36
"2023-06-20 10:54:53.6",1331,-0.3372254,1,0.01,21.07,11.99,40.43
"2023-06-20 10:54:53.8",1332,-0.3372266,1,0.011,21.1,11.98,40.47
"2023-06-20 10:54:54",1333,-0.3372254,1,0.01,21.1,11.99,40.5
"2023-06-20 10:54:54.2",1334,0.2709689,1,0.01,21.1,11.98,40.57
"2023-06-20 10:54:54.4",1335,-0.3372266,1,0.011,21.1,11.98,40.6
"2023-06-20 10:54:54.6",1336,0.2709689,1,0.01,21.1,11.99,40.63
"2023-06-20 10:54:54.8",1337,0.2709677,1,0.011,21.1,11.99,40.63
"2023-06-20 10:54:55",1338,0.2709689,1,0.01,21.1,11.99,40.67
"2023-06-20 10:54:55.2",1339,-0.3372254,1,0.01,21.1,11.99,40.67
"2023-06-20 10:54:55.4",1340,-0.03312945,1,0.011,21.1,11.99,40.7
"2023-06-20 10:54:55.6",1341,0.2709689,1,0.01,21.1,11.99,40.74
"2023-06-20 10:54:55.8",1342,-0.6413217,1,0.009,21.1,11.99,40.74
"2023-06-20 10:54:56",1343,-0.3372266,1,0.01,21.1,11.98,40.74
"2023-06-20 10:54:56.2",1344,-0.3372254,1,0.01,21.1,11.98,40.77
"2023-06-20 10:54:56.4",1345,-0.03312945,1,0.011,21.1,11.99,40.77
"2023-06-20 10:54:56.6",1346,0.2709689,1,0.01,21.1,11.98,40.8
"2023-06-20 10:54:56.8",1347,0.2709689,1,0.01,21.1,11.98,40.8
"2023-06-20 10:54:57",1348,-0.03312945,1,0.011,21.1,11.99,40.8
"2023-06-20 10:54:57.2",1349,-0.3372254,1,0.01,21.1,11.98,40.8
"2023-06-20 10:54:57.4",1350,-0.03312945,1,0.011,21.1,11.99,40.8
"2023-06-20 10:54:57.6",1351,0.2709689,1,0.011,21.1,11.99,40.8
"2023-06-20 10:54:57.8",1352,-0.3372254,1,0.01,21.1,11.99,40.84
"2023-06-20 10:54:58",1353,-0.03312945,1,0.011,21.1,11.99,40.84
"2023-06-20 10:54:58.2",1354,-0.3372254,1,0.01,21.1,11.99,40.84
"2023-06-20 10:54:58.4",1355,-0.3372254,1,0.01,21.1,11.99,40.84
"2023-06-20 10:54:58.6",1356,-0.3372266,1,0.011,21.1,11.99,40.87
"2023-06-20 10:54:58.8",1357,-0.3372254,1,0.01,21.1,11.98,40.87
"2023-06-20 10:54:59",1358,-0.03312945,1,0.011,21.1,11.99,40.87
"2023-06-20 10:54:59.2",1359,-0.6413217,1,0.01,21.1,11.99,40.87
"2023-06-20 10:54:59.4",1360,-0.03312731,1,0.01,21.1,11.98,40.87
"2023-06-20 10:54:59.6",1361,-0.3372266,1,0.011,21.1,11.99,40.87
"2023-06-20 10:54:59.8",1362,-0.3372254,1,0.01,21.1,11.98,40.87
"2023-06-20 10:55:00",1363,-0.03312945,1,0.011,21.1,11.99,40.87
"2023-06-20 10:55:00.2",1364,-0.03312731,1,0.01,21.1,11.98,40.87
"2023-06-20 10:55:00.4",1365,0.2709689,1,0.01,21.1,11.99,40.87
"2023-06-20 10:55:00.6",1366,-0.03312945,1,0.011,21.1,11.99,40.87
"2023-06-20 10:55:00.8",1367,0.2709689,1,0.01,21.1,11.99,40.87
"2023-06-20 10:55:01",1368,-0.03312945,1,0.011,21.1,11.98,40.87
"2023-06-20 10:55:01.2",1369,0.2709689,1,0.011,21.1,11.98,40.87
"2023-06-20 10:55:01.4",1370,-0.03312731,1,0.01,21.1,11.99,40.87
"2023-06-20 10:55:01.6",1371,-0.03312945,1,0.011,21.1,11.99,40.87
"2023-06-20 10:55:01.8",1372,-0.03312731,1,0.01,21.1,11.98,40.87
"2023-06-20 10:55:02",1373,-0.3372266,1,0.011,21.1,11.99,40.87
"2023-06-20 10:55:02.2",1374,-0.03312731,1,0.01,21.1,11.99,40.87
"2023-06-20 10:55:02.4",1375,0.2709689,1,0.01,21.1,11.98,40.87
"2023-06-20 10:55:02.6",1376,-0.03312945,1,0.011,21.1,11.99,40.87
"2023-06-20 10:55:02.8",1377,-0.03312731,1,0.01,21.1,11.99,40.87
"2023-06-20 10:55:03",1378,-0.03312945,1,0.011,21.1,11.98,40.87
"2023-06-20 10:55:03.2",1379,-0.3372254,1,0.01,21.1,11.98,40.87
"2023-06-20 10:55:03.4",1380,0.2709689,1,0.01,21.1,11.99,40.87
"2023-06-20 10:55:03.6",1381,-0.03312945,1,0.011,21.1,11.99,40.9
"2023-06-20 10:55:03.8",1382,-0.03312731,1,0.01,21.1,11.99,40.9
"2023-06-20 10:55:04",1383,-0.3372266,1,0.011,21.1,11.99,40.9
"2023-06-20 10:55:04.2",1384,0.2709689,1,0.01,21.1,11.98,40.9
"2023-06-20 10:55:04.4",1385,-0.3372254,1,0.01,21.1,11.98,40.9
"2023-06-20 10:55:04.6",1386,-0.03312945,1,0.011,21.1,11.98,40.9
"2023-06-20 10:55:04.8",1387,-0.3372254,1,0.01,21.1,11.99,40.9
"2023-06-20 10:55:05",1388,0.2709689,1,0.01,21.1,11.99,40.9
"2023-06-20 10:55:05.2",1389,-0.03312945,1,0.011,21.1,11.99,40.9
"2023-06-20 10:55:05.4",1390,0.2709689,1,0.01,21.1,11.99,40.87
"2023-06-20 10:55:05.6",1391,-0.03312945,1,0.011,21.1,11.99,40.9
"2023-06-20 10:55:05.8",1392,-0.3372254,1,0.011,21.1,11.99,40.9
"2023-06-20 10:55:06",1393,-0.03312731,1,0.01,21.1,11.98,40.9
"2023-06-20 10:55:06.2",1394,-0.3372266,1,0.011,21.1,11.99,40.9
"2023-06-20 10:55:06.4",1395,-0.03312731,1,0.01,21.1,11.99,40.9
"2023-06-20 10:55:06.6",1396,0.5750651,1,0.011,21.1,11.99,40.9
"2023-06-20 10:55:06.8",1397,0.2709689,1,0.01,21.1,11.98,40.9
"2023-06-20 10:55:07",1398,0.2709689,1,0.01,21.1,11.98,40.9
"2023-06-20 10:55:07.2",1399,-0.03312945,1,0.011,21.1,11.98,40.9
"2023-06-20 10:55:07.4",1400,0.2709689,1,0.01,21.1,11.98,40.9
"2023-06-20 10:55:07.6",1401,-0.3372254,1,0.01,21.1,11.98,40.9
"2023-06-20 10:55:07.8",1402,-0.03312945,1,0.011,21.1,11.98,40.9
"2023-06-20 10:55:08",1403,-0.03312731,1,0.01,21.1,11.98,40.9
"2023-06-20 10:55:08.2",1404,-0.3372266,1,0.011,21.1,11.99,40.9
"2023-06-20 10:55:08.4",1405,0.2709689,1,0.01,21.1,11.99,40.9
"2023-06-20 10:55:08.6",1406,-0.3372254,1,0.01,21.1,11.98,40.9
"2023-06-20 10:55:08.8",1407,-0.03312945,1,0.011,21.1,11.98,40.9
"2023-06-20 10:55:09",1408,0.2709689,1,0.01,21.1,11.98,40.9
"2023-06-20 10:55:09.2",1409,-0.03312945,1,0.011,21.1,11.99,40.9
"2023-06-20 10:55:09.4",1410,0.2709689,1,0.011,21.1,11.99,40.9
"2023-06-20 10:55:09.6",1411,-0.3372254,1,0.01,21.1,11.99,40.9
"2023-06-20 10:55:09.8",1412,-0.03312945,1,0.011,21.1,11.99,40.9
"2023-06-20 10:55:10",1413,-0.03312731,1,0.01,21.1,11.99,40.9
"2023-06-20 10:55:10.2",1414,-0.3372254,1,0.01,21.1,11.98,40.9
"2023-06-20 10:55:10.4",1415,-0.03312945,1,0.011,21.1,11.99,40.9
"2023-06-20 10:55:10.6",1416,-0.03312731,1,0.01,21.1,11.98,40.9
"2023-06-20 10:55:10.8",1417,-0.03312945,1,0.011,21.1,11.98,40.9
"2023-06-20 10:55:11",1418,0.2709689,1,0.01,21.1,11.98,40.9
"2023-06-20 10:55:11.2",1419,0.2709689,1,0.01,21.1,11.98,40.9
"2023-06-20 10:55:11.4",1420,-0.3372266,1,0.011,21.1,11.99,40.9
"2023-06-20 10:55:11.6",1421,0.2709689,1,0.01,21.1,11.99,40.9
"2023-06-20 10:55:11.8",1422,-0.03312945,1,0.011,21.1,11.98,40.9
"2023-06-20 10:55:12",1423,0.2709689,1,0.011,21.1,11.99,40.9
"2023-06-20 10:55:12.2",1424,-0.3372245,1,0.01,21.1,11.99,40.9
"2023-06-20 10:55:12.4",1425,-0.03312945,1,0.011,21.1,11.99,40.9
"2023-06-20 10:55:12.6",1426,0.2709689,1,0.01,21.1,11.98,40.9
"2023-06-20 10:55:12.8",1427,-0.03312826,1,0.01,21.1,11.99,40.9
"2023-06-20 10:55:13",1428,-0.3372266,1,0.011,21.1,11.98,40.9
"2023-06-20 10:55:13.2",1429,-0.03312826,1,0.01,21.1,11.98,40.9
"2023-06-20 10:55:13.4",1430,0.2709689,1,0.01,21.1,11.98,40.9
"2023-06-20 10:55:13.6",1431,0.2709677,1,0.011,21.1,11.98,40.9
"2023-06-20 10:55:13.8",1432,0.2709689,1,0.01,21.12,11.99,40.9
"2023-06-20 10:55:14",1433,-0.03312945,1,0.011,21.1,11.98,40.9
"2023-06-20 10:55:14.2",1434,0.2709689,1,0.011,21.12,11.99,40.9
"2023-06-20 10:55:14.4",1435,0.2709689,1,0.01,21.12,11.99,40.9
"2023-06-20 10:55:14.6",1436,-0.03312945,1,0.011,21.12,11.99,40.9
"2023-06-20 10:55:14.8",1437,-0.03312731,1,0.01,21.12,11.98,40.9
"2023-06-20 10:55:15",1438,-0.03312731,1,0.009,21.12,11.98,40.9
"2023-06-20 10:55:15.2",1439,-0.3372245,1,0.011,21.12,11.99,40.9
"2023-06-20 10:55:15.4",1440,-0.03312826,1,0.01,21.12,11.99,40.9
"2023-06-20 10:55:15.6",1441,-0.03312826,1,0.01,21.1,11.98,40.9
"2023-06-20 10:55:15.8",1442,-0.03312945,1,0.011,21.12,11.98,40.9
"2023-06-20 10:55:16",1443,-0.03312731,1,0.01,21.12,11.99,40.9
"2023-06-20 10:55:16.2",1444,0.2709677,1,0.011,21.12,11.98,40.9
"2023-06-20 10:55:16.4",1445,-0.3372254,1,0.01,21.12,11.99,40.9
"2023-06-20 10:55:16.6",1446,-0.3372245,1,0.01,21.1,11.98,40.9
"2023-06-20 10:55:16.8",1447,0.2709677,1,0.011,21.12,11.98,40.9
"2023-06-20 10:55:17",1448,-0.3372245,1,0.01,21.12,11.99,40.9
"2023-06-20 10:55:17.2",1449,-0.3372266,1,0.011,21.12,11.98,40.9
"2023-06-20 10:55:17.4",1450,-0.03312731,1,0.01,21.12,11.98,40.9
"2023-06-20 10:55:17.6",1451,0.2709689,1,0.01,21.12,11.98,40.9
"2023-06-20 10:55:17.8",1452,-0.03312945,1,0.011,21.12,11.99,40.9
"2023-06-20 10:55:18",1453,0.2709689,1,0.01,21.12,11.99,40.9
"2023-06-20 10:55:18.2",1454,-0.03312945,1,0.011,21.12,11.98,40.9
"2023-06-20 10:55:18.4",1455,0.2709689,1,0.011,21.12,11.98,40.9
"2023-06-20 10:55:18.6",1456,0.2709689,1,0.01,21.12,11.99,40.9
"2023-06-20 10:55:18.8",1457,-0.3372245,1,0.011,21.12,11.99,40.9
"2023-06-20 10:55:19",1458,-0.03312731,1,0.01,21.12,11.98,40.9
"2023-06-20 10:55:19.2",1459,0.2709689,1,0.01,21.12,11.98,40.9
"2023-06-20 10:55:19.4",1460,-0.3372266,1,0.011,21.12,11.99,40.9
"2023-06-20 10:55:19.6",1461,0.2709689,1,0.01,21.12,11.99,40.9
"2023-06-20 10:55:19.8",1462,0.2709677,1,0.011,21.12,11.99,40.9
"2023-06-20 10:55:20",1463,0.2709689,1,0.01,21.12,11.98,40.9
"2023-06-20 10:55:20.2",1464,-0.3372245,1,0.01,21.12,11.98,40.9
"2023-06-20 10:55:20.4",1465,-0.3372266,1,0.011,21.12,11.98,40.9
"2023-06-20 10:55:20.6",1466,0.2709689,1,0.01,21.12,11.99,40.9
"2023-06-20 10:55:20.8",1467,-0.03312945,1,0.011,21.12,11.99,40.9
"2023-06-20 10:55:21",1468,-0.03312731,1,0.01,21.12,11.98,40.9
"2023-06-20 10:55:21.2",1469,-0.03312731,1,0.01,21.12,11.99,40.9
"2023-06-20 10:55:21.4",1470,-0.3372266,1,0.011,21.12,11.99,40.9
"2023-06-20 10:55:21.6",1471,0.2709689,1,0.01,21.12,11.99,40.9
"2023-06-20 10:55:21.8",1472,0.5750651,1,0.011,21.12,11.99,40.9
"2023-06-20 10:55:22",1473,-0.03312731,1,0.01,21.12,11.98,40.9
"2023-06-20 10:55:22.2",1474,-0.03312826,1,0.01,21.12,11.99,40.9
"2023-06-20 10:55:22.4",1475,0.5750651,1,0.011,21.12,11.98,40.9
"2023-06-20 10:55:22.6",1476,-0.03312826,1,0.01,21.12,11.98,40.9
"2023-06-20 10:55:22.8",1477,0.2709689,1,0.01,21.12,11.98,40.9
"2023-06-20 10:55:23",1478,-0.03312945,1,0.011,21.12,11.98,40.9
"2023-06-20 10:55:23.2",1479,-0.03312731,1,0.01,21.12,11.98,40.9
"2023-06-20 10:55:23.4",1480,0.2709677,1,0.011,21.12,11.98,40.9
"2023-06-20 10:55:23.6",1481,0.2709689,1,0.01,21.12,11.99,40.9
"2023-06-20 10:55:23.8",1482,-0.03312826,1,0.01,21.12,11.99,40.9
"2023-06-20 10:55:24",1483,-0.3372266,1,0.011,21.12,11.98,40.9
"2023-06-20 10:55:24.2",1484,-0.03312731,1,0.01,21.12,11.99,40.9
"2023-06-20 10:55:24.4",1485,-0.6413217,1,0.011,21.12,11.99,40.9
"2023-06-20 10:55:24.6",1486,0.2709689,1,0.011,21.12,11.98,40.9
"2023-06-20 10:55:24.8",1487,-0.3372245,1,0.01,21.15,11.99,40.9
"2023-06-20 10:55:25",1488,-0.03312731,1,0.011,21.15,11.99,40.9
"2023-06-20 10:55:25.2",1489,-0.3372245,1,0.01,21.12,11.99,40.9
"2023-06-20 10:55:25.4",1490,-0.3372245,1,0.01,21.15,11.99,40.9
"2023-06-20 10:55:25.6",1491,-0.03312945,1,0.011,21.12,11.98,40.9
"2023-06-20 10:55:25.8",1492,0.2709689,1,0.01,21.15,11.99,40.9
"2023-06-20 10:55:26",1493,0.2709689,1,0.01,21.15,11.99,40.9
"2023-06-20 10:55:26.2",1494,-0.3372266,1,0.011,21.15,11.99,40.9
"2023-06-20 10:55:26.4",1495,-0.3372254,1,0.01,21.15,11.98,40.9
"2023-06-20 10:55:26.6",1496,-0.03312945,1,0.011,21.15,11.98,40.9
"2023-06-20 10:55:26.8",1497,0.2709689,1,0.01,21.15,11.98,40.9
"2023-06-20 10:55:27",1498,0.2709689,1,0.01,21.15,11.99,40.9
"2023-06-20 10:55:27.2",1499,0.5750651,1,0.011,21.15,11.98,40.9
"2023-06-20 10:55:27.4",1500,0.2709689,1,0.01,21.15,11.98,40.9
"2023-06-20 10:55:27.6",1501,0.2709689,1,0.01,21.15,11.98,40.9
"2023-06-20 10:55:27.8",1502,-0.03312945,1,0.011,21.15,11.99,40.9
"2023-06-20 10:55:28",1503,0.2709689,1,0.01,21.15,11.99,40.9
"2023-06-20 10:55:28.2",1504,-0.03312945,1,0.011,21.15,11.98,40.9
"2023-06-20 10:55:28.4",1505,0.2709689,1,0.011,21.15,11.98,40.9
"2023-06-20 10:55:28.6",1506,0.2709689,1,0.01,21.15,11.99,40.9
"2023-06-20 10:55:28.8",1507,-0.03312945,1,0.011,21.15,11.99,40.9
"2023-06-20 10:55:29",1508,-0.03312731,1,0.01,21.15,11.98,40.9
"2023-06-20 10:55:29.2",1509,-0.03312826,1,0.01,21.15,11.98,40.9
"2023-06-20 10:55:29.4",1510,0.2709677,1,0.011,21.15,11.99,40.9
"2023-06-20 10:55:29.6",1511,-0.03312731,1,0.01,21.15,11.99,40.9
"2023-06-20 10:55:29.8",1512,-0.03312731,1,0.011,21.15,11.98,40.9
"2023-06-20 10:55:30",1513,-0.03312826,1,0.011,21.15,11.98,40.9
"2023-06-20 10:55:30.2",1514,-0.03312826,1,0.01,21.15,11.98,40.9
"2023-06-20 10:55:30.4",1515,-0.03312731,1,0.011,21.15,11.99,40.9
"2023-06-20 10:55:30.6",1516,-0.03312826,1,0.011,21.15,11.99,40.9
"2023-06-20 10:55:30.8",1517,-0.03312826,1,0.01,21.15,11.99,40.9
"2023-06-20 10:55:31",1518,0.2709689,1,0.01,21.15,11.99,40.94
"2023-06-20 10:55:31.2",1519,0.5750651,1,0.011,21.15,11.98,40.9
"2023-06-20 10:55:31.4",1520,0.2709689,1,0.01,21.15,11.99,40.94
"2023-06-20 10:55:31.6",1521,0.2709677,1,0.011,21.15,11.99,40.9
"2023-06-20 10:55:31.8",1522,-0.03312731,1,0.01,21.15,11.99,40.9
"2023-06-20 10:55:32",1523,-0.03312826,1,0.01,21.15,11.98,40.9
"2023-06-20 10:55:32.2",1524,0.2709677,1,0.011,21.15,11.98,40.9
"2023-06-20 10:55:32.4",1525,-0.03312826,1,0.01,21.15,11.98,40.9
"2023-06-20 10:55:32.6",1526,-0.03312826,1,0.01,21.15,11.98,40.9
"2023-06-20 10:55:32.8",1527,-0.03312945,1,0.011,21.15,11.98,40.9
"2023-06-20 10:55:33",1528,-0.03312826,1,0.01,21.15,11.99,40.9
"2023-06-20 10:55:33.2",1529,-0.03312826,1,0.01,21.15,11.99,40.9
"2023-06-20 10:55:33.4",1530,-0.03312945,1,0.011,21.15,11.99,40.9
"2023-06-20 10:55:33.6",1531,-0.03312826,1,0.011,21.15,11.99,40.94
"2023-06-20 10:55:33.8",1532,-0.03312826,1,0.01,21.15,11.99,40.9
"2023-06-20 10:55:34",1533,0.2709677,1,0.011,21.15,11.98,40.94
"2023-06-20 10:55:34.2",1534,-0.03312826,1,0.011,21.15,11.99,40.9
"2023-06-20 10:55:34.4",1535,-0.3372245,1,0.01,21.15,11.98,40.9
"2023-06-20 10:55:34.6",1536,-0.03312731,1,0.011,21.15,11.99,40.9
"2023-06-20 10:55:34.8",1537,-0.03312826,1,0.011,21.15,11.99,40.9
"2023-06-20 10:55:35",1538,-0.03312826,1,0.01,21.15,11.99,40.94
"2023-06-20 10:55:35.2",1539,-0.03312945,1,0.011,21.15,11.99,40.9
"2023-06-20 10:55:35.4",1540,-0.03312826,1,0.011,21.15,11.99,40.9
"2023-06-20 10:55:35.6",1541,-0.3372245,1,0.01,21.15,11.99,40.9
"2023-06-20 10:55:35.8",1542,0.2709699,1,0.012,21.15,11.99,40.94
"2023-06-20 10:55:36",1543,-0.3372245,1,0.011,21.15,11.98,40.9
"2023-06-20 10:55:36.2",1544,-0.03312826,1,0.01,21.15,11.98,40.9
"2023-06-20 10:55:36.4",1545,-0.03312826,1,0.01,21.15,11.99,40.9
"2023-06-20 10:55:36.6",1546,-0.03312731,1,0.011,21.18,11.99,40.9
"2023-06-20 10:55:36.8",1547,-0.3372245,1,0.01,21.15,11.99,40.9
"2023-06-20 10:55:37",1548,0.5750661,1,0.01,21.15,11.99,40.9
"2023-06-20 10:55:37.2",1549,-0.03312731,1,0.011,21.18,11.98,40.9
"2023-06-20 10:55:37.4",1550,0.2709699,1,0.01,21.15,11.99,40.9
"2023-06-20 10:55:37.6",1551,-0.03312826,1,0.01,21.18,11.98,40.9
"2023-06-20 10:55:37.8",1552,-0.03312731,1,0.011,21.15,11.99,40.9
"2023-06-20 10:55:38",1553,-0.03312826,1,0.01,21.18,11.99,40.9
"2023-06-20 10:55:38.2",1554,0.5750661,1,0.01,21.15,11.99,40.94
"2023-06-20 10:55:38.4",1555,0.2709699,1,0.011,21.18,11.99,40.94
"2023-06-20 10:55:38.6",1556,-0.03312826,1,0.011,21.15,11.99,40.9
"2023-06-20 10:55:38.8",1557,-0.03312826,1,0.01,21.18,11.98,40.9
"2023-06-20 10:55:39",1558,-0.3372245,1,0.01,21.18,11.99,40.9
"2023-06-20 10:55:39.2",1559,-0.03312731,1,0.011,21.18,11.99,40.9
"2023-06-20 10:55:39.4",1560,-0.03312826,1,0.01,21.18,11.98,40.94
"2023-06-20 10:55:39.6",1561,-0.03312826,1,0.01,21.15,11.99,40.9
"2023-06-20 10:55:39.8",1562,-0.03312945,1,0.011,21.18,11.98,40.9
"2023-06-20 10:55:40",1563,-0.03312826,1,0.01,21.18,11.98,40.9
"2023-06-20 10:55:40.2",1564,-0.03312826,1,0.01,21.15,11.98,40.9
"2023-06-20 10:55:40.4",1565,-0.03312731,1,0.011,21.15,11.99,40.9
"2023-06-20 10:55:40.6",1566,-0.03312826,1,0.011,21.18,11.98,40.9
"2023-06-20 10:55:40.8",1567,-0.03312826,1,0.01,21.18,11.99,40.9
"2023-06-20 10:55:41",1568,0.2709677,1,0.011,21.18,11.98,40.9
"2023-06-20 10:55:41.2",1569,0.5750661,1,0.011,21.15,11.98,40.9
"2023-06-20 10:55:41.4",1570,0.2709699,1,0.01,21.18,11.99,40.9
"2023-06-20 10:55:41.6",1571,-0.03312731,1,0.011,21.18,11.98,40.9
"2023-06-20 10:55:41.8",1572,0.2709699,1,0.01,21.18,11.99,40.9
"2023-06-20 10:55:42",1573,-0.3372245,1,0.01,21.18,11.98,40.9
"2023-06-20 10:55:42.2",1574,-0.03312731,1,0.011,21.18,11.98,40.9
"2023-06-20 10:55:42.4",1575,-0.03312826,1,0.01,21.18,11.99,40.9
"2023-06-20 10:55:42.6",1576,0.5750661,1,0.01,21.18,11.99,40.9
"2023-06-20 10:55:42.8",1577,0.2709699,1,0.011,21.18,11.99,40.94
"2023-06-20 10:55:43",1578,0.2709699,1,0.011,21.18,11.98,40.94
"2023-06-20 10:55:43.2",1579,-0.03312826,1,0.01,21.18,11.98,40.94
"2023-06-20 10:55:43.4",1580,-0.03312731,1,0.011,21.18,11.98,40.9
"2023-06-20 10:55:43.6",1581,-0.03312826,1,0.011,21.18,11.99,40.94
"2023-06-20 10:55:43.8",1582,-0.03312826,1,0.01,21.18,11.98,40.9
"2023-06-20 10:55:44",1583,0.5750661,1,0.01,21.18,11.99,40.94
"2023-06-20 10:55:44.2",1584,-0.03319144,1,0.011,21.18,11.99,40.94
"2023-06-20 10:55:44.4",1585,-0.3372812,1,0.01,21.18,11.99,40.9
"2023-06-20 10:55:44.6",1586,-0.03319144,1,0.01,21.18,11.99,40.94
"2023-06-20 10:55:44.8",1587,0.2708972,1,0.011,21.18,11.98,40.94
"2023-06-20 10:55:45",1588,-0.3372812,1,0.01,21.18,11.99,40.9
"2023-06-20 10:55:45.2",1589,-0.3372812,1,0.01,21.18,11.98,40.9
"2023-06-20 10:55:45.4",1590,-0.3372822,1,0.011,21.18,11.99,40.94
"2023-06-20 10:55:45.6",1591,-0.03319144,1,0.011,21.18,11.99,40.9
"2023-06-20 10:55:45.8",1592,0.2708983,1,0.01,21.18,11.99,40.9
"2023-06-20 10:55:46",1593,-0.03319144,1,0.011,21.18,11.98,40.94
"2023-06-20 10:55:46.2",1594,-0.03319144,1,0.011,21.18,11.99,40.94
"2023-06-20 10:55:46.4",1595,-0.03319144,1,0.01,21.18,11.99,40.9
"2023-06-20 10:55:46.6",1596,0.2708972,1,0.012,21.18,11.99,40.9
"2023-06-20 10:55:46.8",1597,-0.03319144,1,0.011,21.21,11.98,40.9
"2023-06-20 10:55:47",1598,-0.03319144,1,0.01,21.21,11.99,40.9
"2023-06-20 10:55:47.2",1599,-0.03319144,1,0.01,21.21,11.99,40.94
"2023-06-20 10:55:47.4",1600,0.5749879,1,0.011,21.21,11.98,40.94
