"TOA5","CS110","CR1000","93710","CR1000.Std.32.04","CPU:CS110_1675_5Hz.cr1","29882","Tab"
"TIMESTAMP","RECORD","E_field","status","leakage_cur","panel_temp","battery_volt","internal_RH"
"TS","RN","volts/m","","nA","DegC","V","%"
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2023-06-30 09:18:25.6",190,0.1528869,1,0.01,21.62,11.98,41.34
"2023-06-30 09:18:25.8",191,-0.1512232,1,0.011,21.59,11.98,41.34
"2023-06-30 09:18:26",192,0.1528869,1,0.01,21.62,11.98,41.34
"2023-06-30 09:18:26.2",193,-0.1512232,1,0.011,21.59,11.98,41.31
"2023-06-30 09:18:26.4",194,0.1528869,1,0.011,21.59,11.98,41.31
"2023-06-30 09:18:26.6",195,-0.1512232,1,0.01,21.59,11.98,41.31
"2023-06-30 09:18:26.8",196,-0.1512232,1,0.011,21.62,11.98,41.34
"2023-06-30 09:18:27",197,0.1528869,1,0.011,21.62,11.98,41.31
"2023-06-30 09:18:27.2",198,0.1528869,1,0.01,21.59,11.98,41.31
"2023-06-30 09:18:27.4",199,-0.1512232,1,0.011,21.62,11.98,41.31
"2023-06-30 09:18:27.6",200,0.1528869,1,0.011,21.59,11.98,41.31
"2023-06-30 09:18:27.8",201,0.1528869,1,0.01,21.62,11.98,41.31
"2023-06-30 09:18:28",202,-0.1512232,1,0.011,21.59,11.98,41.31
"2023-06-30 09:18:28.2",203,0.1528869,1,0.01,21.59,11.98,41.31
"2023-06-30 09:18:28.4",204,0.1528869,1,0.01,21.62,11.98,41.31
"2023-06-30 09:18:28.6",205,-0.1512232,1,0.011,21.59,11.98,41.31
"2023-06-30 09:18:28.8",206,0.1528869,1,0.01,21.62,11.98,41.31
"2023-06-30 09:18:29",207,-0.1512232,1,0.011,21.62,11.98,41.31
"2023-06-30 09:18:29.2",208,0.1528869,1,0.011,21.62,11.98,41.31
"2023-06-30 09:18:29.4",209,-0.4553354,1,0.01,21.59,11.98,41.31
"2023-06-30 09:18:29.6",210,-0.1512232,1,0.011,21.62,11.98,41.31
"2023-06-30 09:18:29.8",211,0.1528869,1,0.011,21.62,11.98,41.31
"2023-06-30 09:18:30",212,0.1528869,1,0.01,21.62,11.98,41.31
"2023-06-30 09:18:30.2",213,-0.1512232,1,0.011,21.62,11.98,41.31
"2023-06-30 09:18:30.4",214,-0.1512232,1,0.011,21.62,11.98,41.31
"2023-06-30 09:18:30.6",215,0.1528869,1,0.01,21.62,11.98,41.31
"2023-06-30 09:18:30.8",216,-0.1512232,1,0.011,21.62,11.98,41.31
"2023-06-30 09:18:31",217,0.1528869,1,0.01,21.62,11.98,41.31
"2023-06-30 09:18:31.2",218,0.1528869,1,0.01,21.62,11.98,41.31
"2023-06-30 09:18:31.4",219,-0.1512232,1,0.011,21.62,11.98,41.31
"2023-06-30 09:18:31.6",220,0.1528869,1,0.01,21.62,11.98,41.31
"2023-06-30 09:18:31.8",221,0.4569991,1,0.011,21.62,11.98,41.31
"2023-06-30 09:18:32",222,0.1528869,1,0.011,21.62,11.98,41.31
