"TOA5","CS110","CR1000","93710","CR1000.Std.32.04","CPU:CS110_1675_5Hz.cr1","8341","Tab"
"2023-06-20 10:40:43",36,-0.3371379,1,0.01,20.85,11.99,41.14
"2023-06-20 10:40:43.2",37,-0.3371367,1,0.011,20.88,11.99,41.14
"2023-06-20 10:40:43.4",38,0.2710779,1,0.01,20.85,11.99,41.14
"2023-06-20 10:40:43.6",39,-0.03302884,1,0.011,20.88,11.99,41.14
"2023-06-20 10:40:43.8",40,-0.3371379,1,0.011,20.88,11.99,41.14
"2023-06-20 10:40:44",41,-0.3371379,1,0.01,20.85,11.99,41.14
"2023-06-20 10:40:44.2",42,-0.3371367,1,0.011,20.88,11.99,41.14
"2023-06-20 10:40:44.4",43,-0.03303003,1,0.01,20.88,11.99,41.14
"2023-06-20 10:40:44.6",44,-0.3371379,1,0.01,20.88,11.99,41.14
"2023-06-20 10:40:44.8",45,0.2710791,1,0.011,20.88,11.99,41.14
"2023-06-20 10:40:45",46,-0.3371379,1,0.01,20.88,11.99,41.14
"2023-06-20 10:40:45.2",47,-0.03302884,1,0.011,20.88,11.99,41.14
"2023-06-20 10:40:45.4",48,-0.3371379,1,0.011,20.85,11.99,41.14
"2023-06-20 10:40:45.6",49,-0.3371379,1,0.01,20.88,11.99,41.14
"2023-06-20 10:40:45.8",50,-0.03302884,1,0.011,20.88,11.99,41.14
"2023-06-20 10:40:46",51,-0.3371379,1,0.01,20.88,11.99,41.14
"2023-06-20 10:40:46.2",52,-0.03303003,1,0.01,20.88,11.99,41.14
"2023-06-20 10:40:46.4",53,-0.03302884,1,0.011,20.88,11.99,41.14
"2023-06-20 10:40:46.6",54,0.2710779,1,0.01,20.88,11.99,41.14
"2023-06-20 10:40:46.8",55,-0.3371379,1,0.01,20.88,11.99,41.14
"2023-06-20 10:40:47",56,-0.03302884,1,0.011,20.88,11.99,41.14
"2023-06-20 10:40:47.2",57,-0.3371379,1,0.01,20.88,11.99,41.14
"2023-06-20 10:40:47.4",58,-0.3371379,1,0.01,20.88,11.99,41.14
"2023-06-20 10:40:47.6",59,0.2710791,1,0.011,20.88,11.99,41.14
"2023-06-20 10:40:47.8",60,-0.3371379,1,0.01,20.88,11.99,41.14
"2023-06-20 10:40:48",61,-0.03302884,1,0.011,20.88,11.99,41.14
"2023-06-20 10:40:48.2",62,0.2710779,1,0.01,20.88,11.99,41.14
"2023-06-20 10:40:48.4",63,-0.03303003,1,0.01,20.88,11.99,41.14
"2023-06-20 10:40:48.6",64,-0.03302884,1,0.011,20.88,11.99,41.14
"2023-06-20 10:40:48.8",65,-0.03303003,1,0.01,20.88,11.99,41.14
"2023-06-20 10:40:49",66,-0.3371379,1,0.01,20.88,11.99,41.14
"2023-06-20 10:40:49.2",67,0.2710791,1,0.011,20.88,11.99,41.14
"2023-06-20 10:40:49.4",68,-0.03303003,1,0.01,20.88,11.99,41.14
"2023-06-20 10:40:49.6",69,-0.03302884,1,0.011,20.88,11.99,41.14
"2023-06-20 10:40:49.8",70,-0.03303003,1,0.01,20.88,11.99,41.14
"2023-06-20 10:40:50",71,-0.3371367,1,0.011,20.88,11.99,41.14
"2023-06-20 10:40:50.2",72,-0.03303003,1,0.01,20.88,11.99,41.14
"2023-06-20 10:40:50.4",73,-0.03303003,1,0.01,20.88,11.99,41.14
"2023-06-20 10:40:50.6",74,0.2710791,1,0.011,20.88,11.99,41.14
"2023-06-20 10:40:50.8",75,-0.3371379,1,0.01,20.88,11.99,41.14
"2023-06-20 10:40:51",76,-0.03302884,1,0.011,20.88,11.99,41.14
"2023-06-20 10:40:51.2",77,-0.03303003,1,0.01,20.88,11.99,41.14
"2023-06-20 10:40:51.4",78,-0.3371379,1,0.01,20.88,11.99,41.14
"2023-06-20 10:40:51.6",79,-0.03302884,1,0.011,20.88,11.99,41.14
"2023-06-20 10:40:51.8",80,-0.3371379,1,0.01,20.88,11.99,41.14
"2023-06-20 10:40:52",81,-0.3371379,1,0.01,20.88,11.99,41.14
"2023-06-20 10:40:52.2",82,0.575187,1,0.011,20.88,11.99,41.14
"2023-06-20 10:40:52.4",83,-0.03303003,1,0.01,20.88,11.99,41.14
"2023-06-20 10:40:52.6",84,-0.03302884,1,0.011,20.88,11.99,41.14
"2023-06-20 10:40:52.8",85,-0.3371379,1,0.01,20.88,11.99,41.14
"2023-06-20 10:40:53",86,-0.03303003,1,0.01,20.88,11.99,41.14
"2023-06-20 10:40:53.2",87,-0.03302884,1,0.011,20.88,11.99,41.14
"2023-06-20 10:40:53.4",88,-0.03303003,1,0.01,20.88,11.99,41.14
"2023-06-20 10:40:53.6",89,-0.03303003,1,0.009,20.88,11.99,41.14
"2023-06-20 10:40:53.8",90,-0.03302884,1,0.011,20.88,11.99,41.14
"2023-06-20 10:40:54",91,-0.3371379,1,0.01,20.88,11.99,41.14
"2023-06-20 10:40:54.2",92,-0.3371367,1,0.011,20.88,11.99,41.14
"2023-06-20 10:40:54.4",93,-0.03303003,1,0.01,20.88,11.99,41.14
"2023-06-20 10:40:54.6",94,-0.3371379,1,0.01,20.88,11.99,41.14
"2023-06-20 10:40:54.8",95,0.2710791,1,0.011,20.88,11.99,41.14
"2023-06-20 10:40:55",96,0.2710769,1,0.01,20.88,11.99,41.14
"2023-06-20 10:40:55.2",97,0.2710791,1,0.011,20.88,11.99,41.14
"2023-06-20 10:40:55.4",98,0.2710779,1,0.01,20.88,11.99,41.14
"2023-06-20 10:40:55.6",99,-0.03303003,1,0.01,20.88,11.99,41.14
"2023-06-20 10:40:55.8",100,-0.3371367,1,0.011,20.88,11.99,41.14
"2023-06-20 10:40:56",101,-0.3371379,1,0.01,20.88,11.99,41.14
"2023-06-20 10:40:56.2",102,0.2710791,1,0.011,20.88,12,41.14
"2023-06-20 10:40:56.4",103,-0.3371379,1,0.01,20.88,11.99,41.14
"2023-06-20 10:40:56.6",104,-0.03303003,1,0.009,20.88,11.99,41.14
"2023-06-20 10:40:56.8",105,-0.3371367,1,0.01,20.88,11.99,41.14
"2023-06-20 10:40:57",106,-0.3371379,1,0.01,20.88,11.99,41.14
"2023-06-20 10:40:57.2",107,-0.3371367,1,0.011,20.88,11.99,41.14
"2023-06-20 10:40:57.4",108,-0.3371379,1,0.01,20.88,11.99,41.14
"2023-06-20 10:40:57.6",109,0.2710791,1,0.011,20.88,11.99,41.14
"2023-06-20 10:40:57.8",110,-0.03303003,1,0.01,20.88,11.99,41.14
"2023-06-20 10:40:58",111,-0.03303003,1,0.009,20.91,11.99,41.14
"2023-06-20 10:40:58.2",112,-0.03302884,1,0.011,20.91,11.99,41.14
"2023-06-20 10:40:58.4",113,-0.3371379,1,0.01,20.91,11.99,41.14
"2023-06-20 10:40:58.6",114,0.2710791,1,0.011,20.88,11.99,41.14
"2023-06-20 10:40:58.8",115,-0.3371379,1,0.01,20.91,11.99,41.14
"2023-06-20 10:40:59",116,-0.3371379,1,0.01,20.91,11.99,41.14
"2023-06-20 10:40:59.2",117,-0.3371367,1,0.011,20.91,11.99,41.14
"2023-06-20 10:40:59.4",118,-0.3371379,1,0.01,20.91,11.99,41.11
"2023-06-20 10:40:59.6",119,0.575187,1,0.011,20.91,11.99,41.14
"2023-06-20 10:40:59.8",120,-0.3371379,1,0.01,20.91,11.99,41.14
"2023-06-20 10:41:00",121,-0.3371379,1,0.01,20.91,11.99,41.14
"2023-06-20 10:41:00.2",122,-0.3371367,1,0.011,20.91,11.99,41.14
"2023-06-20 10:41:00.4",123,-0.3371379,1,0.01,20.91,11.99,41.14
"2023-06-20 10:41:00.6",124,-0.6412446,1,0.011,20.91,11.99,41.14
"2023-06-20 10:41:00.8",125,-0.03303003,1,0.01,20.91,11.99,41.11
"2023-06-20 10:41:01",126,-0.03303003,1,0.01,20.91,11.99,41.14
"2023-06-20 10:41:01.2",127,0.575187,1,0.011,20.91,11.99,41.11
"2023-06-20 10:41:01.4",128,-0.03303003,1,0.01,20.91,11.99,41.11
"2023-06-20 10:41:01.6",129,0.2710779,1,0.01,20.91,11.99,41.14
"2023-06-20 10:41:01.8",130,-0.6412446,1,0.011,20.91,11.99,41.14
"2023-06-20 10:41:02",131,-0.03303003,1,0.01,20.91,11.99,41.11
"2023-06-20 10:41:02.2",132,0.2710791,1,0.011,20.91,11.99,41.14
"2023-06-20 10:41:02.4",133,-0.3371379,1,0.01,20.91,11.99,41.11
"2023-06-20 10:41:02.6",134,-0.03303003,1,0.009,20.91,11.99,41.14
"2023-06-20 10:41:02.8",135,-0.3371367,1,0.01,20.91,11.99,41.11
"2023-06-20 10:41:03",136,-0.03303003,1,0.01,20.91,11.99,41.11
"2023-06-20 10:41:03.2",137,-0.03302884,1,0.011,20.91,11.99,41.11
"2023-06-20 10:41:03.4",138,-0.3371379,1,0.01,20.91,11.99,41.11
"2023-06-20 10:41:03.6",139,0.2710791,1,0.012,20.91,11.99,41.11
"2023-06-20 10:41:03.8",140,-0.3371379,1,0.011,20.91,11.99,41.11
"2023-06-20 10:41:04",141,-0.03303003,1,0.01,20.91,11.99,41.11
"2023-06-20 10:41:04.2",142,0.2710791,1,0.011,20.91,11.99,41.11
"2023-06-20 10:41:04.4",143,-0.3371379,1,0.01,20.91,11.99,41.11
"2023-06-20 10:41:04.6",144,-0.3371379,1,0.01,20.91,11.99,41.11
"2023-06-20 10:41:04.8",145,0.575187,1,0.011,20.91,11.99,41.11
"2023-06-20 10:41:05",146,-0.3371379,1,0.01,20.91,11.99,41.11
"2023-06-20 10:41:05.2",147,0.2710791,1,0.011,20.91,11.99,41.11
"2023-06-20 10:41:05.4",148,0.2710779,1,0.01,20.91,11.99,41.11
"2023-06-20 10:41:05.6",149,-0.3371379,1,0.01,20.91,11.99,41.11
"2023-06-20 10:41:05.8",150,-0.3371367,1,0.011,20.91,11.99,41.11
"2023-06-20 10:41:06",151,-0.03303003,1,0.01,20.91,11.99,41.11
"2023-06-20 10:41:06.2",152,-0.03303003,1,0.009,20.91,11.99,41.11
"2023-06-20 10:41:06.4",153,0.575187,1,0.011,20.91,11.99,41.11
"2023-06-20 10:41:06.6",154,-0.03303003,1,0.01,20.91,11.99,41.11
"2023-06-20 10:41:06.8",155,-0.3371367,1,0.011,20.91,11.99,41.11
"2023-06-20 10:41:07",156,-0.3371379,1,0.01,20.91,11.99,41.11
"2023-06-20 10:41:07.2",157,-0.3371379,1,0.01,20.91,11.99,41.11
"2023-06-20 10:41:07.4",158,-0.6412446,1,0.011,20.91,11.99,41.11
"2023-06-20 10:41:07.6",159,-0.03303003,1,0.01,20.93,11.99,41.11
"2023-06-20 10:41:07.8",160,0.2710779,1,0.01,20.93,11.99,41.11
"2023-06-20 10:41:08",161,0.2710791,1,0.011,20.91,11.99,41.11
"2023-06-20 10:41:08.2",162,-0.3371379,1,0.01,20.91,11.99,41.11
"2023-06-20 10:41:08.4",163,-0.3371367,1,0.011,20.93,11.99,41.11
"2023-06-20 10:41:08.6",164,-0.03303003,1,0.01,20.91,11.99,41.11
"2023-06-20 10:41:08.8",165,-0.3371379,1,0.01,20.91,11.99,41.11
"2023-06-20 10:41:09",166,-0.3371367,1,0.011,20.93,11.99,41.11
"2023-06-20 10:41:09.2",167,-0.03303003,1,0.01,20.93,11.99,41.07
"2023-06-20 10:41:09.4",168,-0.03302884,1,0.011,20.93,11.99,41.11
"2023-06-20 10:41:09.6",169,-0.3371379,1,0.011,20.93,11.99,41.11
"2023-06-20 10:41:09.8",170,-0.03303003,1,0.01,20.93,11.99,41.11
"2023-06-20 10:41:10",171,0.2710791,1,0.011,20.93,11.99,41.11
"2023-06-20 10:41:10.2",172,-0.03303003,1,0.01,20.93,11.99,41.07
"2023-06-20 10:41:10.4",173,0.2710779,1,0.01,20.93,11.99,41.07
"2023-06-20 10:41:10.6",174,-0.03302884,1,0.011,20.93,11.99,41.07
"2023-06-20 10:41:10.8",175,-0.03303003,1,0.01,20.93,11.99,41.07
"2023-06-20 10:41:11",176,-0.3371379,1,0.01,20.93,11.99,41.11
"2023-06-20 10:41:11.2",177,-0.03302884,1,0.011,20.93,11.99,41.07
"2023-06-20 10:41:11.4",178,-0.03303003,1,0.01,20.93,11.99,41.07
"2023-06-20 10:41:11.6",179,0.2710791,1,0.011,20.93,11.99,41.07
"2023-06-20 10:41:11.8",180,-0.3371379,1,0.01,20.93,11.99,41.07
"2023-06-20 10:41:12",181,-0.03303003,1,0.01,20.93,11.99,41.07
"2023-06-20 10:41:12.2",182,0.2710791,1,0.011,20.93,11.99,41.07
"2023-06-20 10:41:12.4",183,-0.3371379,1,0.01,20.93,11.99,41.07
"2023-06-20 10:41:12.6",184,0.2710791,1,0.011,20.93,11.99,41.07
"2023-06-20 10:41:12.8",185,-0.3371379,1,0.01,20.93,11.99,41.07
"2023-06-20 10:41:13",186,-0.03303003,1,0.01,20.93,11.99,41.07
"2023-06-20 10:41:13.2",187,-0.03302884,1,0.011,20.93,11.99,41.07
"2023-06-20 10:41:13.4",188,-0.3371379,1,0.01,20.93,11.99,41.07
"2023-06-20 10:41:13.6",189,-0.3371367,1,0.011,20.93,11.99,41.07
"2023-06-20 10:41:13.8",190,-0.03303003,1,0.011,20.93,11.99,41.07
"2023-06-20 10:41:14",191,0.2710779,1,0.01,20.93,11.99,41.07
"2023-06-20 10:41:14.2",192,-0.03302884,1,0.011,20.93,11.99,41.07
"2023-06-20 10:41:14.4",193,-0.3371379,1,0.01,20.93,11.99,41.07
"2023-06-20 10:41:14.6",194,-0.3371379,1,0.01,20.93,11.99,41.07
"2023-06-20 10:41:14.8",195,-0.03302884,1,0.011,20.93,11.99,41.07
"2023-06-20 10:41:15",196,-0.3371379,1,0.01,20.93,11.99,41.07
"2023-06-20 10:41:15.2",197,-0.3371379,1,0.01,20.93,11.99,41.07
"2023-06-20 10:41:15.4",198,0.2710791,1,0.011,20.93,11.99,41.07
"2023-06-20 10:41:15.6",199,-0.03303003,1,0.01,20.93,11.99,41.07
"2023-06-20 10:41:15.8",200,-0.3371367,1,0.011,20.93,11.99,41.07
"2023-06-20 10:41:16",201,-0.03303003,1,0.01,20.93,11.99,41.07
"2023-06-20 10:41:16.2",202,-0.03303003,1,0.01,20.93,11.99,41.07
"2023-06-20 10:41:16.4",203,0.575187,1,0.011,20.93,11.99,41.07
"2023-06-20 10:41:16.6",204,-0.3371379,1,0.01,20.93,11.99,41.07
"2023-06-20 10:41:16.8",205,-0.03303003,1,0.01,20.93,11.99,41.07
"2023-06-20 10:41:17",206,-0.03302884,1,0.011,20.93,11.99,41.07
"2023-06-20 10:41:17.2",207,-0.3371379,1,0.01,20.93,11.99,41.07
"2023-06-20 10:41:17.4",208,-0.3371379,1,0.01,20.93,11.99,41.07
"2023-06-20 10:41:17.6",209,-0.03302884,1,0.011,20.93,11.99,41.07
"2023-06-20 10:41:17.8",210,-0.3371379,1,0.01,20.93,11.99,41.07
"2023-06-20 10:41:18",211,0.2710791,1,0.011,20.93,11.99,41.07
"2023-06-20 10:41:18.2",212,-0.03303003,1,0.01,20.93,11.99,41.07
"2023-06-20 10:41:18.4",213,-0.3371379,1,0.01,20.93,11.99,41.07
"2023-06-20 10:41:18.6",214,-0.03302884,1,0.011,20.93,11.99,41.07
"2023-06-20 10:41:18.8",215,-0.03303003,1,0.01,20.93,11.99,41.07
"2023-06-20 10:41:19",216,0.2710791,1,0.011,20.93,11.99,41.07
"2023-06-20 10:41:19.2",217,-0.3371379,1,0.01,20.93,11.99,41.07
"2023-06-20 10:41:19.4",218,-0.3371379,1,0.01,20.93,11.99,41.07
"2023-06-20 10:41:19.6",219,0.2710791,1,0.011,20.93,11.99,41.07
"2023-06-20 10:41:19.8",220,-0.3371379,1,0.01,20.93,11.99,41.07
"2023-06-20 10:41:20",221,-0.03302884,1,0.011,20.93,11.99,41.07
"2023-06-20 10:41:20.2",222,-0.3371379,1,0.01,20.93,11.99,41.07
"2023-06-20 10:41:20.4",223,-0.3371379,1,0.01,20.96,11.99,41.07
"2023-06-20 10:41:20.6",224,-0.3371367,1,0.011,20.93,11.99,41.07
"2023-06-20 10:41:20.8",225,-0.03303003,1,0.01,20.93,11.99,41.07
"2023-06-20 10:41:21",226,-0.03302884,1,0.011,20.96,11.99,41.07
"2023-06-20 10:41:21.2",227,-0.03303003,1,0.01,20.93,11.99,41.07
"2023-06-20 10:41:21.4",228,-0.3371379,1,0.01,20.93,11.99,41.07
"2023-06-20 10:41:21.6",229,-0.3371367,1,0.011,20.96,11.99,41.07
"2023-06-20 10:41:21.8",230,-0.3371379,1,0.01,20.96,11.99,41.07
"2023-06-20 10:41:22",231,-0.3371367,1,0.011,20.93,11.99,41.07
"2023-06-20 10:41:22.2",232,-0.3371379,1,0.01,20.93,11.99,41.07
"2023-06-20 10:41:22.4",233,-0.03303003,1,0.009,20.96,11.99,41.07
"2023-06-20 10:41:22.6",234,0.2710791,1,0.011,20.93,11.99,41.07
"2023-06-20 10:41:22.8",235,-0.03303003,1,0.01,20.96,11.99,41.07
"2023-06-20 10:41:23",236,0.575187,1,0.011,20.93,11.99,41.07
"2023-06-20 10:41:23.2",237,0.2710779,1,0.01,20.96,11.99,41.07
"2023-06-20 10:41:23.4",238,0.575187,1,0.011,20.93,11.99,41.07
"2023-06-20 10:41:23.6",239,-0.03303003,1,0.011,20.93,11.99,41.07
"2023-06-20 10:41:23.8",240,0.2710779,1,0.01,20.93,11.99,41.07
"2023-06-20 10:41:24",241,0.2710791,1,0.011,20.93,11.99,41.07
"2023-06-20 10:41:24.2",242,0.2710779,1,0.01,20.96,11.99,41.07
"2023-06-20 10:41:24.4",243,-0.3371379,1,0.01,20.96,11.99,41.07
"2023-06-20 10:41:24.6",244,-0.03302884,1,0.011,20.93,11.99,41.07
"2023-06-20 10:41:24.8",245,-0.3371379,1,0.01,20.96,11.99,41.07
"2023-06-20 10:41:25",246,-0.3371379,1,0.01,20.96,12,41.07
"2023-06-20 10:41:25.2",247,-0.3371367,1,0.011,20.96,11.99,41.07
"2023-06-20 10:41:25.4",248,-0.3371379,1,0.01,20.96,12,41.04
"2023-06-20 10:41:25.6",249,0.2710791,1,0.011,20.96,11.99,41.04
"2023-06-20 10:41:25.8",250,-0.03303003,1,0.01,20.96,11.99,41.07
"2023-06-20 10:41:26",251,0.2710791,1,0.011,20.96,11.99,41.07
"2023-06-20 10:41:26.2",252,-0.03303003,1,0.011,20.96,11.99,41.07
"2023-06-20 10:41:26.4",253,-0.03303003,1,0.01,20.96,11.99,41.04
"2023-06-20 10:41:26.6",254,-0.6412446,1,0.011,20.96,11.99,41.07
"2023-06-20 10:41:26.8",255,-0.3371379,1,0.011,20.96,11.99,41.04
"2023-06-20 10:41:27",256,-0.03303003,1,0.01,20.96,11.99,41.04
"2023-06-20 10:41:27.2",257,-0.3371367,1,0.011,20.96,11.99,41.07
"2023-06-20 10:41:27.4",258,-0.3371379,1,0.011,20.96,11.99,41.07
"2023-06-20 10:41:27.6",259,-0.03303003,1,0.01,20.96,11.99,41.07
"2023-06-20 10:41:27.8",260,0.2710791,1,0.011,20.96,11.99,41.04
"2023-06-20 10:41:28",261,-0.03303003,1,0.01,20.96,11.99,41.07
"2023-06-20 10:41:28.2",262,0.2710898,1,0.011,20.96,11.99,41.04
"2023-06-20 10:41:28.4",263,-0.3371294,1,0.01,20.96,11.99,41.07
"2023-06-20 10:41:28.6",264,-0.03302026,1,0.01,20.96,11.99,41.04
"2023-06-20 10:41:28.8",265,-0.3371282,1,0.011,20.96,11.99,41.04
"2023-06-20 10:41:29",266,-0.3371294,1,0.01,20.96,11.99,41.04
"2023-06-20 10:41:29.2",267,-0.3371294,1,0.01,20.96,11.99,41.04
"2023-06-20 10:41:29.4",268,-0.3371282,1,0.011,20.96,11.99,41.04
"2023-06-20 10:41:29.6",269,-0.3371294,1,0.01,20.96,11.99,41.04
"2023-06-20 10:41:29.8",270,0.2710898,1,0.011,20.96,11.99,41.04
"2023-06-20 10:41:30",271,0.2710886,1,0.01,20.96,11.99,41.04
"2023-06-20 10:41:30.2",272,0.2710886,1,0.01,20.96,11.99,41.04
"2023-06-20 10:41:30.4",273,-0.6412382,1,0.011,20.96,11.99,41.04
"2023-06-20 10:41:30.6",274,-0.3371294,1,0.01,20.96,11.99,41.04
"2023-06-20 10:41:30.8",275,0.2710898,1,0.011,20.96,11.99,41.04
"2023-06-20 10:41:31",276,-0.3371294,1,0.01,20.96,11.99,41.04
"2023-06-20 10:41:31.2",277,0.2710886,1,0.01,20.96,11.99,41.04
"2023-06-20 10:41:31.4",278,-0.03302026,1,0.011,20.96,11.99,41.04
"2023-06-20 10:41:31.6",279,-0.03302026,1,0.01,20.96,11.99,41.04
"2023-06-20 10:41:31.8",280,-0.3371294,1,0.01,20.96,11.99,41.04
"2023-06-20 10:41:32",281,0.2710898,1,0.011,20.96,11.99,41.04
"2023-06-20 10:41:32.2",282,-0.3371294,1,0.01,20.96,11.99,41.04
"2023-06-20 10:41:32.4",283,-0.03302026,1,0.011,20.96,11.99,41.04
"2023-06-20 10:41:32.6",284,-0.3371294,1,0.011,20.96,11.99,41.04
"2023-06-20 10:41:32.8",285,-0.3371294,1,0.01,20.96,11.99,41.04
"2023-06-20 10:41:33",286,-0.03302026,1,0.011,20.99,11.99,41.04
"2023-06-20 10:41:33.2",287,0.2710886,1,0.01,20.96,11.99,41.04
"2023-06-20 10:41:33.4",288,-0.03302026,1,0.01,20.96,11.99,41.04
"2023-06-20 10:41:33.6",289,-0.3371282,1,0.011,20.96,11.99,41.04
"2023-06-20 10:41:33.8",290,-0.3371294,1,0.01,20.96,11.99,41.04
"2023-06-20 10:41:34",291,-0.3371294,1,0.01,20.99,11.99,41.04
"2023-06-20 10:41:34.2",292,-0.3371282,1,0.011,20.99,11.99,41.04
"2023-06-20 10:41:34.4",293,0.2710886,1,0.01,20.96,11.99,41.04
"2023-06-20 10:41:34.6",294,-0.3371282,1,0.011,20.99,11.99,41.04
"2023-06-20 10:41:34.8",295,-0.03302026,1,0.01,20.99,11.99,41.04
"2023-06-20 10:41:35",296,0.2710886,1,0.01,20.99,11.99,41.04
"2023-06-20 10:41:35.2",297,-0.03302026,1,0.011,20.99,11.99,41.04
"2023-06-20 10:41:35.4",298,-0.3371294,1,0.01,20.99,11.99,41.04
"2023-06-20 10:41:35.6",299,0.2710886,1,0.01,20.99,11.99,41.01
"2023-06-20 10:41:35.8",300,0.2710898,1,0.011,20.99,11.99,41.04
"2023-06-20 10:41:36",301,-0.0330193,1,0.01,20.99,11.99,41.04
"2023-06-20 10:41:36.2",302,-0.03302026,1,0.011,20.99,11.99,41.01
"2023-06-20 10:41:36.4",303,0.2710886,1,0.01,20.99,11.99,41.04
"2023-06-20 10:41:36.6",304,-0.03302026,1,0.01,20.99,11.99,41.04
"2023-06-20 10:41:36.8",305,-0.03302026,1,0.011,20.99,11.99,41.04
"2023-06-20 10:41:37",306,-0.3371294,1,0.01,20.99,11.99,41.01
"2023-06-20 10:41:37.2",307,-0.3371294,1,0.01,20.99,11.99,41.01
"2023-06-20 10:41:37.4",308,-0.03302026,1,0.011,20.99,11.99,41.01
"2023-06-20 10:41:37.6",309,0.2710886,1,0.01,20.99,11.99,41.04
"2023-06-20 10:41:37.8",310,-0.03302026,1,0.011,20.99,11.99,41.01
"2023-06-20 10:41:38",311,-0.03302026,1,0.011,20.99,11.99,41.01
"2023-06-20 10:41:38.2",312,-0.3371294,1,0.01,20.99,11.99,41.01
"2023-06-20 10:41:38.4",313,-0.03302026,1,0.011,20.99,11.99,41.01
"2023-06-20 10:41:38.6",314,0.2710886,1,0.011,20.99,11.99,41.01
"2023-06-20 10:41:38.8",315,-0.3371294,1,0.01,20.99,11.99,41.04
"2023-06-20 10:41:39",316,-0.6412382,1,0.011,20.99,11.99,41.01
"2023-06-20 10:41:39.2",317,-0.3371294,1,0.01,20.99,11.99,41.04
"2023-06-20 10:41:39.4",318,-0.3371294,1,0.01,20.99,11.99,41.01
"2023-06-20 10:41:39.6",319,-0.03302026,1,0.011,20.99,11.99,41.01
"2023-06-20 10:41:39.8",320,0.2710886,1,0.01,20.99,11.99,41.01
"2023-06-20 10:41:40",321,-0.03302026,1,0.01,20.99,11.99,41.01
"2023-06-20 10:41:40.2",322,-0.03302026,1,0.011,20.99,11.99,41.01
"2023-06-20 10:41:40.4",323,-0.3371294,1,0.01,20.99,11.99,41.01
"2023-06-20 10:41:40.6",324,-0.0330193,1,0.009,20.99,11.99,41.01
