"TOA5","CS110","CR1000","93710","CR1000.Std.32.04","CPU:CS110_1675_5Hz.cr1","37996","Tab"
"TIMESTAMP","RECORD","E_field","status","leakage_cur","panel_temp","battery_volt","internal_RH"
"TS","RN","volts/m","","nA","DegC","V","%"
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-11-15 10:13:57.6",247,-0.300817,1,0.01,24.78,11.96,30.81
"2022-11-15 10:13:57.8",248,0.003264189,1,0.012,24.78,11.96,30.81
"2022-11-15 10:13:58",249,0.003264189,1,0.011,24.78,11.96,30.81
"2022-11-15 10:13:58.2",250,0.003264189,1,0.01,24.78,11.96,30.81
"2022-11-15 10:13:58.4",251,0.003264189,1,0.01,24.78,11.96,30.81
"2022-11-15 10:13:58.6",252,0.003264189,1,0.012,24.78,11.96,30.84
"2022-11-15 10:13:58.8",253,0.003264189,1,0.011,24.78,11.96,30.81
"2022-11-15 10:13:59",254,0.003264189,1,0.011,24.78,11.96,30.81
"2022-11-15 10:13:59.2",255,3.044081,1,0.01,24.78,11.96,30.81
"2022-11-15 10:13:59.4",256,32.54001,1,0.011,24.78,11.96,30.84
"2022-11-15 10:13:59.6",257,115.8584,1,0.011,24.78,11.96,30.81
"2022-11-15 10:13:59.8",258,156.9094,1,0.01,24.78,11.96,30.81
"2022-11-15 10:14:00",259,160.5584,1,0.01,24.78,11.96,30.81
"2022-11-15 10:14:00.2",260,157.5128,1,0.012,24.78,11.96,30.81
"2022-11-15 10:14:00.4",261,155.0802,1,0.011,24.78,11.96,30.81
"2022-11-15 10:14:00.6",262,138.6603,1,0.011,24.78,11.96,30.84
"2022-11-15 10:14:00.8",263,130.1463,1,0.01,24.78,11.96,30.81
"2022-11-15 10:14:01",264,127.1056,1,0.012,24.78,11.96,30.81
"2022-11-15 10:14:01.2",265,124.673,1,0.011,24.78,11.96,30.81
"2022-11-15 10:14:01.4",266,122.8486,1,0.011,24.78,11.96,30.84
"2022-11-15 10:14:01.6",267,119.1997,1,0.01,24.78,11.96,30.81
"2022-11-15 10:14:01.8",268,117.0712,1,0.011,24.78,11.96,30.81
"2022-11-15 10:14:02",269,114.9427,1,0.011,24.78,11.96,30.81
"2022-11-15 10:14:02.2",270,114.9427,1,0.01,24.78,11.96,30.81
"2022-11-15 10:14:02.4",271,113.7264,1,0.01,24.78,11.96,30.81
"2022-11-15 10:14:02.6",272,113.4223,1,0.011,24.78,11.95,30.81
"2022-11-15 10:14:02.8",273,113.7264,1,0.011,24.78,11.96,30.81
"2022-11-15 10:14:03",274,113.7264,1,0.01,24.78,11.96,30.81
"2022-11-15 10:14:03.2",275,113.4223,1,0.012,24.78,11.96,30.81
"2022-11-15 10:14:03.4",276,110.0775,1,0.011,24.78,11.96,30.81
"2022-11-15 10:14:03.6",277,101.5635,1,0.011,24.78,11.96,30.81
"2022-11-15 10:14:03.8",278,96.69836,1,0.01,24.78,11.96,30.81
"2022-11-15 10:14:04",279,95.78613,1,0.011,24.78,11.96,30.81
"2022-11-15 10:14:04.2",280,96.69836,1,0.011,24.78,11.96,30.81
"2022-11-15 10:14:04.4",281,91.22505,1,0.01,24.78,11.96,30.81
"2022-11-15 10:14:04.6",282,81.49474,1,0.01,24.78,11.96,30.81
"2022-11-15 10:14:04.8",283,76.02143,1,0.011,24.78,11.96,30.81
"2022-11-15 10:14:05",284,68.72369,1,0.011,24.78,11.96,30.81
"2022-11-15 10:14:05.2",285,61.42597,1,0.01,24.78,11.96,30.81
"2022-11-15 10:14:05.4",286,56.86488,1,0.01,24.78,11.96,30.81
"2022-11-15 10:14:05.6",287,55.34452,1,0.011,24.78,11.96,30.81
"2022-11-15 10:14:05.8",288,55.34452,1,0.011,24.78,11.96,30.81
"2022-11-15 10:14:06",289,53.52008,1,0.01,24.78,11.96,30.81
"2022-11-15 10:14:06.2",290,53.52008,1,0.012,24.78,11.96,30.81
"2022-11-15 10:14:06.4",291,57.16895,1,0.011,24.81,11.96,30.81
"2022-11-15 10:14:06.6",292,69.33184,1,0.011,24.78,11.95,30.81
"2022-11-15 10:14:06.8",293,76.62957,1,0.01,24.81,11.96,30.81
"2022-11-15 10:14:07",294,73.89293,1,0.012,24.81,11.96,30.81
"2022-11-15 10:14:07.2",295,69.63591,1,0.011,24.81,11.96,30.81
"2022-11-15 10:14:07.4",296,65.68298,1,0.01,24.78,11.96,30.81
"2022-11-15 10:14:07.6",297,62.64225,1,0.01,24.78,11.96,30.81
"2022-11-15 10:14:07.8",298,63.2504,1,0.011,24.81,11.96,30.81
"2022-11-15 10:14:08",299,63.2504,1,0.011,24.78,11.96,30.81
"2022-11-15 10:14:08.2",300,60.81781,1,0.01,24.81,11.96,30.81
"2022-11-15 10:14:08.4",301,55.34452,1,0.01,24.81,11.96,30.81
"2022-11-15 10:14:08.6",302,49.87121,1,0.011,24.81,11.96,30.81
"2022-11-15 10:14:08.8",303,44.39791,1,0.011,24.78,11.96,30.81
"2022-11-15 10:14:09",304,41.96533,1,0.01,24.81,11.96,30.81
