17/11/2022 13:27:24.759779
Waveform Generator Sample Rate,1000Hz
Keithley Sample Rate,1000Hz
Search Coil Sample Rate,1000Hz
Waveform Generator,Keithley,Search Coil
0.049,0.007,1.084
0.413,0.065,1.010
0.625,0.092,1.353
0.880,0.125,0.561
0.767,0.098,0.092
0.529,0.054,-0.323
0.230,0.009,-0.163
0.093,-0.007,0.198
0.129,0.005,0.036
0.097,-0.000,-0.445
-0.092,-0.031,-1.047
-0.425,-0.084,-1.028
-0.636,-0.111,-1.415
-0.905,-0.146,-0.639
-0.809,-0.123,-0.161
-0.578,-0.080,0.221
-0.295,-0.038,0.078
-0.161,-0.022,-0.179
-0.164,-0.029,-0.003
-0.104,-0.019,0.462
0.097,0.014,1.086
0.444,0.069,1.027
0.651,0.096,1.381
0.906,0.128,0.573
0.789,0.101,0.085
0.541,0.055,-0.341
0.231,0.008,-0.191
0.083,-0.009,0.163
0.110,0.002,0.014
0.077,-0.003,-0.431
-0.101,-0.032,-0.984
-0.409,-0.081,-0.947
-0.596,-0.105,-1.327
-0.849,-0.138,-0.573
-0.749,-0.114,-0.145
-0.534,-0.074,0.207
-0.270,-0.035,0.046
-0.156,-0.022,-0.258
-0.189,-0.033,-0.101
-0.155,-0.027,0.357
0.027,0.003,0.958
0.354,0.055,0.931
0.559,0.082,1.303
0.819,0.117,0.565
0.730,0.094,0.160
0.529,0.056,-0.227
0.264,0.015,-0.063
0.149,0.002,0.285
0.196,0.015,0.116
0.169,0.010,-0.383
-0.024,-0.022,-1.001
-0.365,-0.076,-0.995
-0.585,-0.106,-1.383
-0.861,-0.141,-0.584
-0.761,-0.117,-0.128
-0.536,-0.075,0.227
-0.265,-0.034,0.048
-0.151,-0.022,-0.225
-0.174,-0.030,-0.040
-0.124,-0.021,0.446
0.078,0.011,1.048
0.418,0.065,0.990
0.622,0.092,1.354
0.878,0.124,0.516
0.751,0.096,0.073
0.512,0.051,-0.340
0.212,0.006,-0.167
0.079,-0.009,0.197
0.120,0.004,0.048
0.096,-0.001,-0.436
-0.090,-0.031,-1.026
-0.416,-0.083,-0.979
-0.613,-0.108,-1.372
-0.874,-0.142,-0.553
-0.758,-0.115,-0.102
-0.524,-0.072,0.265
-0.244,-0.030,0.121
-0.112,-0.015,-0.168
-0.128,-0.024,-0.017
-0.087,-0.017,0.422
0.093,0.013,1.010
0.415,0.064,0.955
0.607,0.089,1.308
0.851,0.120,0.444
0.708,0.089,-0.002
0.458,0.043,-0.395
0.159,-0.002,-0.214
0.028,-0.016,0.189
0.085,0.000,0.033
0.067,-0.003,-0.450
-0.113,-0.034,-1.005
-0.424,-0.083,-1.001
-0.625,-0.109,-1.387
-0.889,-0.143,-0.571
-0.775,-0.117,-0.098
-0.534,-0.073,0.282
-0.245,-0.030,0.089
-0.124,-0.017,-0.199
-0.147,-0.027,-0.046
-0.109,-0.020,0.434
0.084,0.011,1.054
0.425,0.065,1.010
0.632,0.093,1.338
0.879,0.125,0.538
0.759,0.096,0.077
0.519,0.052,-0.340
0.217,0.007,-0.150
0.089,-0.007,0.219
0.134,0.007,0.059
0.108,0.002,-0.433
-0.081,-0.029,-0.999
-0.401,-0.080,-0.965
-0.598,-0.105,-1.335
-0.852,-0.138,-0.522
-0.734,-0.111,-0.103
-0.509,-0.071,0.257
-0.237,-0.030,0.055
-0.132,-0.019,-0.243
-0.167,-0.030,-0.098
-0.141,-0.025,0.387
0.047,0.006,0.974
0.373,0.057,0.957
0.580,0.086,1.340
0.846,0.120,0.546
0.741,0.095,0.111
0.519,0.053,-0.301
0.232,0.010,-0.115
0.110,-0.004,0.237
0.154,0.009,0.078
0.128,0.004,-0.426
-0.066,-0.028,-0.996
-0.389,-0.079,-1.007
-0.605,-0.107,-1.393
-0.878,-0.143,-0.569
-0.767,-0.117,-0.155
-0.548,-0.077,0.197
-0.284,-0.037,0.003
-0.180,-0.026,-0.259
-0.204,-0.035,-0.068
-0.154,-0.026,0.442
0.058,0.009,1.035
0.401,0.063,1.029
0.624,0.093,1.387
0.891,0.127,0.552
0.772,0.099,0.116
0.541,0.056,-0.287
0.250,0.012,-0.103
0.126,-0.002,0.211
0.155,0.009,0.032
0.112,0.001,-0.471
-0.092,-0.032,-1.062
-0.430,-0.085,-1.041
-0.644,-0.113,-1.400
-0.904,-0.146,-0.538
-0.772,-0.117,-0.119
-0.539,-0.074,0.237
-0.264,-0.033,0.049
-0.151,-0.021,-0.217
-0.170,-0.030,-0.068
-0.132,-0.023,0.426
0.066,0.009,1.036
0.407,0.063,0.997
0.617,0.091,1.359
0.875,0.124,0.510
0.747,0.095,0.100
0.519,0.053,-0.310
0.228,0.009,-0.125
0.104,-0.005,0.208
0.140,0.007,0.076
0.118,0.003,-0.432
-0.074,-0.029,-1.013
-0.401,-0.081,-1.025
-0.619,-0.110,-1.366
-0.877,-0.142,-0.479
-0.734,-0.110,-0.045
-0.488,-0.067,0.307
-0.206,-0.025,0.114
-0.091,-0.013,-0.207
-0.129,-0.025,-0.057
-0.101,-0.020,0.411
0.080,0.010,0.974
0.395,0.060,0.918
0.581,0.084,1.273
0.822,0.115,0.405
0.676,0.084,0.027
0.448,0.042,-0.350
0.168,0.001,-0.179
0.047,-0.013,0.177
0.092,0.001,0.043
0.076,-0.003,-0.434
-0.102,-0.031,-0.942
-0.395,-0.078,-0.957
-0.592,-0.104,-1.354
-0.855,-0.138,-0.575
-0.754,-0.115,-0.172
-0.546,-0.077,0.222
-0.274,-0.035,0.033
-0.163,-0.023,-0.209
-0.175,-0.031,-0.024
-0.120,-0.021,0.501
0.101,0.015,1.056
0.437,0.067,1.026
0.646,0.095,1.363
0.896,0.127,0.534
0.769,0.098,0.075
0.524,0.053,-0.364
0.213,0.006,-0.193
0.070,-0.011,0.178
0.108,0.002,0.019
0.078,-0.003,-0.473
-0.114,-0.034,-0.995
-0.421,-0.082,-0.970
-0.613,-0.108,-1.360
-0.871,-0.141,-0.520
-0.746,-0.113,-0.120
-0.523,-0.072,0.243
-0.251,-0.032,0.040
-0.145,-0.021,-0.232
-0.173,-0.030,-0.064
-0.133,-0.022,0.433
0.068,0.010,0.999
0.395,0.062,0.969
0.598,0.089,1.347
0.859,0.122,0.506
0.735,0.093,0.135
0.523,0.054,-0.283
0.240,0.011,-0.076
0.130,-0.001,0.268
0.178,0.013,0.088
0.147,0.006,-0.432
-0.056,-0.027,-1.000
-0.385,-0.079,-1.034
-0.612,-0.110,-1.442
-0.899,-0.146,-0.595
-0.789,-0.120,-0.182
-0.573,-0.080,0.205
-0.297,-0.038,0.021
-0.182,-0.025,-0.204
-0.186,-0.031,-0.022
-0.125,-0.021,0.462
0.083,0.012,1.026
0.414,0.064,1.026
0.631,0.093,1.402
0.900,0.128,0.527
0.768,0.098,0.104
0.534,0.055,-0.315
0.235,0.010,-0.097
0.119,-0.003,0.245
0.162,0.011,0.079
0.133,0.005,-0.448
-0.070,-0.029,-1.032
-0.405,-0.081,-1.022
-0.620,-0.110,-1.366
-0.878,-0.142,-0.452
-0.726,-0.109,-0.034
-0.479,-0.065,0.314
-0.198,-0.024,0.099
-0.090,-0.013,-0.172
-0.115,-0.023,-0.026
-0.081,-0.016,0.463
0.112,0.015,1.029
0.434,0.066,0.953
0.618,0.089,1.237
0.834,0.116,0.371
0.672,0.082,-0.032
0.424,0.038,-0.436
0.122,-0.007,-0.237
-0.004,-0.020,0.135
0.045,-0.006,0.013
0.035,-0.008,-0.478
-0.144,-0.038,-0.960
-0.428,-0.082,-0.905
-0.594,-0.104,-1.309
-0.841,-0.136,-0.506
-0.721,-0.109,-0.149
-0.517,-0.072,0.221
-0.255,-0.033,-0.005
-0.164,-0.024,-0.246
-0.190,-0.034,-0.091
-0.152,-0.027,0.430
0.055,0.007,1.001
0.388,0.060,0.985
0.599,0.088,1.358
0.865,0.123,0.535
0.749,0.096,0.127
0.530,0.055,-0.310
0.235,0.010,-0.090
0.121,-0.002,0.228
0.158,0.010,0.060
0.124,0.003,-0.468
-0.083,-0.030,-0.963
-0.389,-0.078,-0.972
-0.593,-0.105,-1.354
-0.855,-0.139,-0.550
-0.745,-0.113,-0.178
-0.543,-0.076,0.189
-0.283,-0.037,-0.012
-0.185,-0.027,-0.216
-0.192,-0.033,-0.039
-0.136,-0.022,0.520
0.097,0.015,1.055
0.433,0.068,1.054
0.654,0.097,1.406
0.916,0.130,0.533
0.781,0.100,0.083
0.535,0.054,-0.370
0.217,0.006,-0.129
0.095,-0.006,0.206
0.134,0.006,0.066
0.112,0.002,-0.472
-0.092,-0.032,-1.030
-0.419,-0.083,-0.992
-0.619,-0.109,-1.369
-0.878,-0.142,-0.516
-0.748,-0.114,-0.162
-0.539,-0.075,0.204
-0.275,-0.036,-0.018
-0.182,-0.026,-0.251
-0.203,-0.035,-0.086
-0.159,-0.027,0.456
0.060,0.009,1.046
0.406,0.064,1.055
0.636,0.095,1.428
0.913,0.130,0.528
0.778,0.100,0.122
0.547,0.056,-0.306
0.246,0.011,-0.087
0.130,-0.001,0.220
0.161,0.010,0.038
0.118,0.002,-0.490
-0.095,-0.033,-1.049
-0.427,-0.085,-1.009
-0.631,-0.111,-1.359
-0.881,-0.142,-0.444
-0.725,-0.109,-0.048
-0.484,-0.066,0.300
-0.206,-0.025,0.075
-0.104,-0.015,-0.182
-0.128,-0.025,-0.079
-0.109,-0.020,0.435
0.085,0.012,0.995
0.405,0.062,0.964
0.604,0.088,1.322
0.855,0.121,0.412
0.699,0.087,0.010
0.457,0.043,-0.401
0.156,-0.002,-0.193
0.034,-0.015,0.164
0.079,-0.001,0.001
0.053,-0.006,-0.517
-0.146,-0.039,-1.023
-0.452,-0.087,-1.006
-0.645,-0.112,-1.361
-0.892,-0.143,-0.442
-0.732,-0.110,-0.048
-0.488,-0.066,0.314
-0.204,-0.025,0.078
-0.102,-0.014,-0.146
-0.114,-0.022,-0.031
-0.082,-0.017,0.460
0.110,0.014,0.972
0.413,0.062,0.929
0.596,0.086,1.245
0.823,0.115,0.374
0.666,0.082,-0.017
0.425,0.039,-0.424
0.128,-0.006,-0.201
0.013,-0.018,0.156
0.063,-0.003,0.041
0.056,-0.005,-0.459
-0.124,-0.035,-0.940
-0.407,-0.080,-0.949
-0.596,-0.105,-1.315
-0.844,-0.137,-0.480
-0.715,-0.109,-0.133
-0.507,-0.070,0.244
-0.240,-0.031,0.007
-0.149,-0.022,-0.219
-0.170,-0.030,-0.029
-0.118,-0.021,0.503
0.102,0.015,1.070
0.443,0.069,1.076
0.667,0.098,1.400
0.923,0.131,0.514
0.779,0.099,0.139
0.553,0.058,-0.297
0.254,0.012,-0.084
0.136,-0.000,0.238
0.170,0.011,0.098
0.145,0.007,-0.464
-0.068,-0.028,-1.020
-0.400,-0.081,-1.049
-0.626,-0.111,-1.425
-0.902,-0.146,-0.535
-0.771,-0.117,-0.201
-0.567,-0.079,0.173
-0.304,-0.040,-0.032
-0.206,-0.030,-0.240
-0.214,-0.036,-0.062
-0.158,-0.026,0.488
0.071,0.011,1.039
0.411,0.064,1.025
0.629,0.093,1.395
0.896,0.128,0.497
0.756,0.096,0.133
0.537,0.055,-0.305
0.241,0.011,-0.098
0.121,-0.002,0.219
0.155,0.009,0.053
0.120,0.002,-0.496
-0.095,-0.033,-1.039
-0.424,-0.084,-1.068
-0.649,-0.114,-1.429
-0.917,-0.148,-0.496
-0.767,-0.116,-0.131
-0.540,-0.074,0.255
-0.258,-0.033,0.007
-0.162,-0.023,-0.211
-0.176,-0.031,-0.057
-0.131,-0.023,0.497
0.091,0.013,1.065
0.434,0.068,1.069
0.659,0.098,1.415
0.922,0.131,0.508
0.776,0.098,0.133
0.549,0.057,-0.309
0.248,0.012,-0.105
0.124,-0.002,0.192
0.148,0.008,0.049
0.113,0.002,-0.508
-0.103,-0.033,-1.022
-0.423,-0.083,-0.980
-0.618,-0.108,-1.327
-0.862,-0.139,-0.433
-0.709,-0.107,-0.070
-0.482,-0.066,0.293
-0.207,-0.026,0.066
-0.108,-0.015,-0.171
-0.127,-0.025,-0.058
-0.100,-0.019,0.467
0.101,0.013,0.973
0.408,0.062,0.930
0.593,0.086,1.233
0.817,0.114,0.347
0.652,0.079,0.009
0.425,0.039,-0.393
0.139,-0.004,-0.136
0.042,-0.013,0.173
0.089,0.001,0.047
0.075,-0.002,-0.480
-0.118,-0.034,-0.993
-0.424,-0.083,-1.033
-0.636,-0.111,-1.372
-0.890,-0.143,-0.478
-0.743,-0.112,-0.141
-0.528,-0.073,0.257
-0.250,-0.032,0.001
-0.159,-0.023,-0.192
-0.167,-0.029,-0.014
-0.111,-0.019,0.524
0.115,0.017,1.012
0.430,0.066,1.012
0.637,0.093,1.393
0.901,0.128,0.504
0.762,0.096,0.113
0.533,0.055,-0.341
0.226,0.008,-0.106
0.109,-0.004,0.175
0.132,0.005,0.034
0.097,-0.001,-0.501
-0.111,-0.035,-0.992
-0.418,-0.083,-1.009
-0.625,-0.110,-1.372
-0.882,-0.143,-0.482
-0.740,-0.111,-0.142
-0.526,-0.073,0.245
-0.253,-0.033,-0.002
-0.162,-0.024,-0.244
-0.188,-0.033,-0.081
-0.147,-0.025,0.479
0.075,0.011,1.033
0.412,0.064,1.065
0.643,0.096,1.423
0.914,0.131,0.518
0.776,0.099,0.160
0.558,0.059,-0.285
0.262,0.014,-0.083
0.141,0.000,0.211
0.165,0.010,0.037
0.120,0.002,-0.521
-0.104,-0.035,-1.059
-0.437,-0.086,-1.084
-0.663,-0.117,-1.451
-0.934,-0.150,-0.514
-0.784,-0.118,-0.157
-0.560,-0.077,0.228
-0.281,-0.036,-0.003
-0.180,-0.026,-0.224
-0.192,-0.033,-0.068
-0.145,-0.025,0.490
0.079,0.012,1.038
0.417,0.065,1.062
0.645,0.096,1.403
0.910,0.130,0.502
0.767,0.097,0.181
0.560,0.059,-0.237
0.281,0.017,-0.023
0.174,0.006,0.233
0.194,0.014,0.071
0.151,0.007,-0.512
-0.079,-0.031,-1.051
-0.418,-0.084,-1.086
-0.651,-0.115,-1.459
-0.930,-0.150,-0.553
-0.795,-0.119,-0.219
-0.589,-0.082,0.180
-0.317,-0.041,-0.013
-0.207,-0.029,-0.219
-0.208,-0.035,-0.073
-0.157,-0.026,0.511
0.079,0.012,1.045
0.419,0.065,1.053
0.644,0.095,1.402
0.909,0.129,0.472
0.755,0.095,0.128
0.534,0.055,-0.293
0.244,0.011,-0.051
0.140,0.001,0.205
0.162,0.011,0.033
0.118,0.003,-0.536
-0.111,-0.035,-1.010
-0.424,-0.083,-0.996
-0.624,-0.109,-1.324
-0.865,-0.139,-0.347
-0.681,-0.101,0.022
-0.431,-0.058,0.350
-0.154,-0.018,0.074
-0.071,-0.011,-0.175
-0.104,-0.022,-0.049
-0.082,-0.017,0.461
0.110,0.014,0.941
0.403,0.061,0.941
0.594,0.086,1.254
0.824,0.115,0.330
0.651,0.079,-0.004
0.420,0.038,-0.416
0.127,-0.005,-0.167
0.024,-0.016,0.143
0.065,-0.003,-0.012
0.039,-0.008,-0.550
-0.166,-0.042,-0.978
-0.449,-0.086,-1.027
-0.651,-0.113,-1.377
-0.901,-0.145,-0.479
-0.750,-0.113,-0.137
-0.532,-0.073,0.263
-0.250,-0.032,0.025
-0.150,-0.022,-0.188
-0.160,-0.029,-0.032
-0.113,-0.020,0.508
0.108,0.016,1.013
0.426,0.066,1.035
0.642,0.095,1.379
0.899,0.128,0.476
0.750,0.095,0.144
0.536,0.056,-0.275
0.252,0.013,-0.010
0.159,0.004,0.264
0.195,0.015,0.106
0.165,0.009,-0.479
-0.060,-0.028,-1.032
-0.399,-0.081,-1.090
-0.640,-0.113,-1.458
-0.923,-0.150,-0.495
-0.771,-0.116,-0.161
-0.553,-0.077,0.223
-0.277,-0.036,-0.040
-0.191,-0.028,-0.239
-0.204,-0.035,-0.068
-0.153,-0.026,0.506
0.080,0.012,1.032
0.415,0.065,1.044
0.638,0.095,1.403
0.905,0.129,0.452
0.747,0.094,0.106
0.521,0.053,-0.329
0.223,0.008,-0.092
0.112,-0.004,0.186
0.138,0.007,0.033
0.101,-0.000,-0.535
-0.121,-0.037,-1.062
-0.449,-0.088,-1.098
-0.676,-0.118,-1.456
-0.945,-0.152,-0.493
-0.784,-0.117,-0.145
-0.556,-0.076,0.249
-0.271,-0.034,0.010
-0.169,-0.024,-0.166
-0.164,-0.029,-0.006
-0.106,-0.019,0.565
0.132,0.020,1.082
0.465,0.072,1.093
0.688,0.102,1.447
0.953,0.136,0.472
0.784,0.099,0.090
0.539,0.055,-0.348
0.228,0.008,-0.049
0.131,-0.001,0.220
0.162,0.011,0.052
0.124,0.003,-0.545
-0.110,-0.034,-1.033
-0.432,-0.085,-1.041
-0.645,-0.112,-1.407
-0.909,-0.147,-0.493
-0.760,-0.114,-0.198
-0.559,-0.078,0.193
-0.292,-0.039,-0.042
-0.200,-0.029,-0.207
-0.199,-0.034,-0.054
-0.146,-0.024,0.511
0.087,0.013,0.995
0.406,0.063,1.040
0.631,0.093,1.374
0.890,0.126,0.478
0.745,0.094,0.147
0.534,0.055,-0.293
0.244,0.012,-0.015
0.153,0.003,0.256
0.188,0.014,0.074
0.149,0.007,-0.533
-0.089,-0.032,-0.994
-0.405,-0.081,-1.058
-0.633,-0.112,-1.404
-0.898,-0.146,-0.481
-0.750,-0.113,-0.160
-0.539,-0.075,0.225
-0.268,-0.035,-0.038
-0.183,-0.027,-0.179
-0.179,-0.031,-0.011
-0.117,-0.020,0.537
0.114,0.017,1.047
0.442,0.068,1.055
0.660,0.097,1.381
0.911,0.129,0.427
0.742,0.093,0.075
0.507,0.050,-0.359
0.203,0.005,-0.107
0.093,-0.007,0.157
0.115,0.003,0.006
0.077,-0.004,-0.563
-0.147,-0.040,-1.015
-0.449,-0.087,-1.058
-0.662,-0.115,-1.404
-0.918,-0.148,-0.423
-0.742,-0.111,-0.104
-0.514,-0.070,0.280
-0.232,-0.029,0.023
-0.140,-0.020,-0.209
-0.161,-0.029,-0.083
-0.131,-0.023,0.526
0.102,0.015,1.019
0.425,0.066,1.049
0.646,0.095,1.413
0.913,0.130,0.433
0.745,0.093,0.110
0.520,0.053,-0.294
0.235,0.010,0.026
0.161,0.005,0.284
0.204,0.017,0.076
0.160,0.008,-0.569
-0.095,-0.034,-1.081
-0.439,-0.087,-1.107
-0.672,-0.118,-1.460
-0.943,-0.152,-0.480
-0.778,-0.117,-0.215
-0.577,-0.080,0.164
-0.315,-0.042,-0.082
-0.229,-0.033,-0.240
-0.230,-0.039,-0.066
-0.170,-0.028,0.533
0.078,0.012,1.014
0.407,0.064,1.052
0.636,0.094,1.422
0.911,0.130,0.453
0.750,0.094,0.132
0.532,0.054,-0.300
0.240,0.011,-0.060
0.134,-0.001,0.170
0.147,0.008,0.030
0.106,0.001,-0.553
-0.124,-0.036,-0.990
-0.426,-0.083,-0.998
-0.626,-0.109,-1.348
-0.875,-0.141,-0.401
-0.707,-0.106,-0.086
-0.485,-0.067,0.279
-0.215,-0.027,0.056
-0.116,-0.016,-0.109
-0.110,-0.021,0.012
-0.065,-0.013,0.538
0.148,0.021,0.948
0.430,0.064,0.959
0.617,0.088,1.258
0.840,0.117,0.327
0.661,0.080,-0.009
0.424,0.038,-0.434
0.123,-0.007,-0.185
0.015,-0.018,0.088
0.041,-0.006,0.002
0.028,-0.009,-0.524
-0.164,-0.041,-0.938
-0.434,-0.083,-0.994
-0.629,-0.109,-1.321
-0.867,-0.140,-0.377
-0.693,-0.104,-0.069
-0.470,-0.064,0.331
-0.187,-0.023,0.033
-0.107,-0.016,-0.177
-0.128,-0.025,-0.054
-0.100,-0.019,0.542
0.127,0.018,1.036
0.447,0.069,1.046
0.659,0.097,1.354
0.901,0.127,0.391
0.722,0.090,0.088
0.499,0.049,-0.347
0.203,0.005,-0.010
0.128,-0.000,0.216
0.159,0.010,0.024
0.112,0.001,-0.576
-0.127,-0.038,-1.021
-0.438,-0.086,-1.089
-0.667,-0.117,-1.476
-0.946,-0.152,-0.487
-0.782,-0.118,-0.212
-0.578,-0.081,0.196
-0.303,-0.040,-0.050
-0.211,-0.030,-0.194
-0.201,-0.033,-0.012
-0.132,-0.022,0.583
0.121,0.019,1.077
0.456,0.071,1.124
0.693,0.103,1.453
0.957,0.137,0.456
0.782,0.098,0.145
0.557,0.058,-0.311
0.252,0.012,-0.064
0.140,-0.000,0.159
0.146,0.007,0.009
0.098,-0.002,-0.582
-0.139,-0.040,-1.062
-0.460,-0.090,-1.120
-0.691,-0.120,-1.495
-0.968,-0.156,-0.512
-0.805,-0.121,-0.222
-0.597,-0.083,0.197
-0.315,-0.041,-0.045
-0.217,-0.031,-0.180
-0.200,-0.034,-0.029
-0.137,-0.023,0.573
0.114,0.018,1.076
0.452,0.070,1.108
0.685,0.101,1.457
0.954,0.136,0.467
0.783,0.099,0.144
0.558,0.058,-0.297
0.258,0.013,-0.027
0.157,0.003,0.192
0.169,0.011,0.022
0.118,0.002,-0.567
-0.121,-0.037,-1.042
-0.442,-0.087,-1.084
-0.667,-0.116,-1.392
-0.916,-0.147,-0.375
-0.724,-0.108,-0.066
-0.489,-0.067,0.309
-0.206,-0.025,0.015
-0.125,-0.018,-0.190
-0.145,-0.027,-0.054
-0.110,-0.020,0.531
0.117,0.016,1.010
0.431,0.066,0.993
0.631,0.091,1.318
0.871,0.122,0.375
0.697,0.086,0.100
0.486,0.048,-0.311
0.207,0.007,-0.026
0.125,-0.001,0.199
0.150,0.009,0.019
0.104,0.000,-0.586
-0.137,-0.039,-1.009
-0.441,-0.086,-1.038
-0.649,-0.113,-1.353
-0.892,-0.143,-0.374
-0.708,-0.106,-0.071
-0.480,-0.065,0.312
-0.199,-0.024,0.057
-0.106,-0.015,-0.122
-0.109,-0.021,-0.016
-0.073,-0.015,0.520
0.137,0.019,0.928
0.416,0.063,0.989
0.619,0.090,1.295
0.854,0.120,0.302
0.661,0.080,-0.006
0.426,0.038,-0.441
0.122,-0.006,-0.161
0.023,-0.016,0.080
0.043,-0.007,-0.028
0.019,-0.012,-0.582
-0.190,-0.045,-0.941
-0.452,-0.085,-1.002
-0.644,-0.112,-1.373
-0.895,-0.144,-0.415
-0.724,-0.108,-0.112
-0.505,-0.069,0.284
-0.226,-0.029,0.013
-0.139,-0.020,-0.163
-0.144,-0.026,-0.055
-0.110,-0.019,0.547
0.123,0.018,1.001
0.432,0.067,1.048
0.650,0.096,1.371
0.901,0.128,0.400
0.726,0.091,0.103
0.506,0.050,-0.332
0.213,0.007,-0.059
0.117,-0.003,0.182
0.139,0.007,0.061
0.112,0.001,-0.544
-0.117,-0.036,-0.999
-0.424,-0.084,-1.053
-0.644,-0.113,-1.423
-0.912,-0.147,-0.421
-0.738,-0.111,-0.148
-0.527,-0.073,0.232
-0.258,-0.033,-0.037
-0.177,-0.026,-0.192
-0.179,-0.031,-0.035
-0.125,-0.022,0.554
0.115,0.018,1.017
0.433,0.067,1.062
0.655,0.097,1.396
0.913,0.130,0.410
0.737,0.092,0.135
0.524,0.053,-0.301
0.235,0.010,-0.022
0.144,0.001,0.211
0.167,0.011,0.080
0.137,0.005,-0.528
-0.096,-0.033,-1.015
-0.417,-0.083,-1.074
-0.646,-0.113,-1.430
-0.916,-0.148,-0.434
-0.745,-0.111,-0.157
-0.535,-0.074,0.217
-0.269,-0.035,-0.059
-0.192,-0.028,-0.203
-0.192,-0.033,-0.055
-0.140,-0.024,0.571
0.111,0.017,1.038
0.438,0.068,1.059
0.658,0.096,1.376
0.908,0.128,0.392
0.728,0.090,0.120
0.513,0.052,-0.326
0.219,0.008,-0.054
0.123,-0.002,0.154
0.134,0.007,0.024
0.095,-0.001,-0.574
-0.139,-0.039,-1.017
-0.445,-0.087,-1.088
-0.670,-0.116,-1.418
-0.928,-0.149,-0.424
-0.749,-0.112,-0.131
-0.528,-0.072,0.272
-0.245,-0.031,-0.019
-0.163,-0.024,-0.173
-0.163,-0.029,-0.039
-0.117,-0.021,0.572
0.127,0.019,1.015
0.440,0.068,1.049
0.655,0.096,1.357
0.900,0.127,0.361
0.712,0.088,0.074
0.487,0.047,-0.362
0.189,0.003,-0.057
0.102,-0.004,0.175
0.127,0.005,0.063
0.105,0.000,-0.550
-0.123,-0.036,-0.957
-0.413,-0.082,-1.020
-0.625,-0.110,-1.356
-0.876,-0.141,-0.366
-0.695,-0.104,-0.107
-0.485,-0.067,0.276
-0.215,-0.028,0.020
-0.129,-0.019,-0.146
-0.132,-0.025,-0.033
-0.095,-0.017,0.550
0.134,0.019,0.938
0.417,0.064,0.963
0.610,0.089,1.277
0.843,0.118,0.276
0.645,0.077,0.016
0.423,0.038,-0.408
0.131,-0.005,-0.144
0.035,-0.014,0.098
0.057,-0.005,0.008
0.040,-0.008,-0.546
-0.164,-0.042,-0.926
-0.429,-0.083,-1.003
-0.628,-0.110,-1.373
-0.884,-0.143,-0.386
-0.708,-0.106,-0.131
-0.502,-0.069,0.261
-0.231,-0.029,-0.003
-0.148,-0.021,-0.120
-0.135,-0.025,-0.005
-0.086,-0.016,0.620
0.163,0.025,1.070
0.481,0.074,1.094
0.698,0.103,1.406
0.945,0.134,0.378
0.747,0.093,0.120
0.525,0.053,-0.304
0.234,0.010,0.017
0.157,0.004,0.222
0.180,0.013,0.068
0.141,0.005,-0.582
-0.111,-0.036,-1.063
-0.443,-0.087,-1.119
-0.680,-0.119,-1.467
-0.951,-0.153,-0.461
-0.777,-0.116,-0.201
-0.571,-0.079,0.197
-0.298,-0.039,-0.089
-0.221,-0.032,-0.193
-0.208,-0.035,-0.022
-0.140,-0.023,0.598
0.121,0.019,1.049
0.448,0.069,1.047
0.660,0.096,1.356
0.903,0.127,0.374
0.717,0.088,0.101
0.499,0.049,-0.343
0.204,0.006,-0.047
0.115,-0.002,0.182
0.138,0.008,0.077
0.117,0.003,-0.542
-0.113,-0.035,-0.980
-0.415,-0.082,-1.046
-0.635,-0.111,-1.420
-0.906,-0.146,-0.422
-0.734,-0.110,-0.168
-0.532,-0.074,0.221
-0.265,-0.034,-0.045
-0.184,-0.027,-0.187
-0.182,-0.032,-0.038
-0.128,-0.022,0.600
0.129,0.019,1.044
0.451,0.070,1.082
0.674,0.099,1.389
0.923,0.131,0.361
0.727,0.090,0.083
0.500,0.049,-0.341
0.205,0.006,-0.014
0.128,-0.000,0.202
0.153,0.010,0.066
0.123,0.003,-0.567
-0.118,-0.036,-0.983
-0.420,-0.083,-1.056
-0.642,-0.112,-1.366
-0.892,-0.144,-0.350
-0.700,-0.105,-0.077
-0.477,-0.065,0.319
-0.195,-0.024,0.052
-0.105,-0.015,-0.094
-0.098,-0.019,-0.005
-0.063,-0.013,0.575
0.162,0.023,0.921
0.430,0.065,0.959
0.617,0.089,1.254
0.838,0.117,0.225
0.623,0.074,-0.065
0.381,0.031,-0.480
0.079,-0.013,-0.182
-0.012,-0.021,0.087
0.023,-0.009,0.017
0.021,-0.011,-0.559
-0.180,-0.043,-0.928
-0.440,-0.084,-0.997
-0.635,-0.110,-1.362
-0.885,-0.143,-0.387
-0.708,-0.106,-0.141
-0.505,-0.070,0.247
-0.239,-0.031,-0.016
-0.157,-0.023,-0.148
-0.151,-0.027,-0.026
-0.104,-0.018,0.597
0.144,0.022,1.028
0.455,0.070,1.093
0.680,0.100,1.425
0.939,0.134,0.412
0.755,0.095,0.107
0.526,0.053,-0.354
0.217,0.007,-0.035
0.127,-0.001,0.178
0.145,0.008,0.044
0.110,0.001,-0.596
-0.136,-0.040,-1.045
-0.453,-0.088,-1.113
-0.683,-0.119,-1.458
-0.950,-0.152,-0.425
-0.763,-0.114,-0.151
-0.545,-0.075,0.253
-0.261,-0.033,-0.030
-0.177,-0.026,-0.170
-0.171,-0.030,-0.045
-0.124,-0.021,0.604
0.132,0.020,1.056
0.457,0.070,1.080
